ym,ret,pbear,regime,rvol,dvol,dd6
2011-07,-0.11864747503555884,0.014934584151235929,Bull,0.1470237734792231,0.13037448928623557,-23.91924189646364
2011-08,-0.058751861219887624,0.010563949615755363,Bull,0.4465594504350585,0.23402070204462866,-12.122613715830276
2011-09,0.07876133866014645,0.04019196627882022,Bull,0.446919411708383,0.2986005263220246,-7.933741609358291
2011-10,-0.03222579979734985,0.02234029140220324,Bull,0.3316717677877438,0.32399096977047787,-7.882660174514566
2011-11,-0.011783437933314267,0.012259759452919105,Bull,0.3194182339364442,0.27656710908763643,-13.020185847949882
2011-12,0.07123141823246693,0.007749079968218889,Bull,0.23384209783614318,0.18691608326116335,-13.020185847949882
2012-01,0.03807155136815821,0.0039018987349055574,Bull,0.16955808593260188,0.17663125969278182,-13.661869861640385
2012-02,-0.007984219154045014,0.0019514906009693769,Bull,0.1413240253633049,0.1273230514096478,-13.661869861640385
2012-03,-0.015913312648463407,0.0009795470059341307,Bull,0.11494244244619443,0.0821671672087734,-13.661869861640385
2012-04,-0.06988936382815414,0.002879304668867915,Bull,0.1258420764404992,0.08915821023452523,-11.493339096104327
2012-05,0.005717499731487274,0.012362929089360656,Bull,0.20723868226295664,0.1312282055126667,-7.3236472533480645
2012-06,0.015091601621011197,0.006364704179024728,Bull,0.2153887142689392,0.15063311961415723,-7.3236472533480645
2012-07,0.012290184859023556,0.0033723471628658596,Bull,0.20694735029777683,0.16063646884652188,-7.3236472533480645
2012-08,0.0478132432884939,0.0017343311618843503,Bull,0.14379706424356342,0.11072676936475823,-7.3236472533480645
2012-09,-0.04215483540831033,0.0008711339171003758,Bull,0.1701443207674031,0.10315125221027971,-6.781851986112352
2012-10,0.010899221353768418,0.0006329530192281972,Bull,0.11283759678047214,0.08441023642442812,-6.451672422199928
2012-11,0.03318848549009101,0.0004921135657602982,Bull,0.11805584702239898,0.08016745827026792,-6.451672422199928
2012-12,-0.017580985234935786,0.0002561765747977563,Bull,0.08592821422647766,0.07980734433405674,-12.331740126719692
2013-01,0.03290113395716787,0.0001330721700889827,Bull,0.09430662764017038,0.06890368358118809,-12.132306921640767
2013-02,-0.010658811881641417,6.685295464294577e-05,Bull,0.11233454547430545,0.0580658486316916,-12.132306921640767
2013-03,-0.02042010443338027,3.393933306616233e-05,Bull,0.0979472901643106,0.06644370771759456,-11.185651488465798
2013-04,0.01889055147974239,1.90173739395899e-05,Bull,0.1323512732288353,0.07654791349163213,-11.021884452870378
2013-05,-0.06882891440907302,9.920889634092998e-06,Bull,0.11041417341824813,0.08474852120398335,-11.015218938396721
2013-06,0.02721490912433233,9.803299470989896e-05,Bull,0.19120781676251833,0.11510316438422927,-4.77913215205239
2013-07,0.006441882241114527,6.0640313078147055e-05,Bull,0.13984752566108133,0.10927611223693728,-7.246142739958561
2013-08,0.03664941969455038,7.272528676647242e-05,Bull,0.1392391944843959,0.10885281816567283,-8.3866660186533
2013-09,0.016590219899681458,4.028059827296351e-05,Bull,0.09254150065468957,0.07517873776755839,-8.3866660186533
2013-10,0.007280479951982111,2.4538963520138e-05,Bull,0.09930851996894353,0.07132955336809374,-7.768226263366884
2013-11,-0.016397144746090997,2.5709632107130413e-05,Bull,0.1351583598586319,0.0690714675678017,-7.727631580911054
2013-12,-0.034897104715772675,9.396381615166307e-05,Bull,0.0894744050482141,0.07724919292200301,-6.189405687248028
2014-01,0.02000873983557061,0.001483213405976086,Bull,0.13352513942617802,0.09538730628931974,-3.421768335813602
2014-02,0.0028383957216482347,0.005943829232621007,Bull,0.11505777491757155,0.09206123977747885,-3.421768335813602
2014-03,-0.011996286513861865,0.006647113740698072,Bull,0.11479755371427486,0.08525553886688485,-3.421768335813602
2014-04,0.01690798771251334,0.007472398543768765,Bull,0.06431235165588718,0.0628737734705446,-8.736636425309053
2014-05,0.0036341581495165087,0.5037361369784286,Bull,0.09479789422826036,0.06499008156122128,-8.736636425309053
2014-06,0.03691428855712653,0.25719868936826584,Bull,0.10491943098113733,0.06089529773808198,-8.888370740264406
2014-07,-0.0036510787898287322,0.1903068030063769,Bull,0.06998113954985472,0.05484245289804285,-9.515865937522005
2014-08,-0.023422352155265003,0.10001430214311029,Bull,0.09633671243745998,0.06157583580199602,-8.996204297547195
2014-09,-0.027553184784407714,0.5500071490152493,Bull,0.07330305782920427,0.05766415457869048,-6.813558652203144
2014-10,0.008323012343988134,0.772354531524156,Bear,0.1263057261585521,0.07681713587384457,-5.243581772122841
2014-11,-0.03291130893504779,0.5280492302015157,Bear,0.08360858502094891,0.0708892331435251,-5.243581772122841
2014-12,0.017576853369501766,0.6622229730831447,Bear,0.11848167685992081,0.0758170697596473,-6.657278067984107
2015-01,0.018745595189680886,0.3343845782999741,Bull,0.11955817637288861,0.07630048138716064,-7.232871732847979
2015-02,0.027812458007211216,0.17026182927571448,Bull,0.06770175080804658,0.07622612377382997,-15.809252161832122
2015-03,0.04220412798522122,0.08982705300416852,Bull,0.10785835362292868,0.06198438207327057,-15.809252161832122
2015-04,-0.005815178618157391,0.04662873071339529,Bull,0.09382725559909391,0.04613810845941875,-14.737897799264788
2015-05,-0.019198078645188077,0.030955665135801815,Bull,0.11503456481198021,0.06555330894863982,-13.475978043044623
2015-06,-0.021232242806343726,0.02224286132673923,Bull,0.09387863895520597,0.07320938779938838,-13.169271506729208
2015-07,-0.04367638139480012,0.09001127144654358,Bull,0.13700274124596865,0.09207892603397085,-10.339199628550688
2015-08,0.010981291928680692,0.0459618297888415,Bull,0.189358146129484,0.11343589270794957,-10.594951610021997
2015-09,0.03396146856773963,0.02382179520967806,Bull,0.1967269851436062,0.12877480083423526,-10.594951610021997
2015-10,-0.018477730905773315,0.01677275456526912,Bull,0.08560260363469312,0.11097340741647271,-10.594951610021997
2015-11,-0.015391754173157857,0.012964735814065792,Bull,0.14050462708466882,0.09525860443767242,-9.320975498543882
2015-12,-0.02511076705297277,0.00750665977139255,Bull,0.11536383159211612,0.08577689855474478,-6.425808542849055
2016-01,0.0024057694031434096,0.004000928684628485,Bull,0.18703444072137146,0.11698163229156872,-5.023973796205061
2016-02,0.04131663414171549,0.0027149892065495536,Bull,0.1674490991959812,0.12756076632404212,-5.023973796205061
2016-03,-0.0008517429629829598,0.00650511047476497,Bull,0.058610135049374665,0.11203899290433544,-5.023973796205061
2016-04,-0.0053907679303911715,0.00542149868295748,Bull,0.09782725216907032,0.0825771931603989,-5.023973796205061
2016-05,-0.006579635306791065,0.0038678235579101836,Bull,0.09035876431484285,0.05223788020629695,-5.333731359629579
2016-06,0.023264885115996004,0.0025989877255298698,Bull,0.1669646312564581,0.08981066023030378,-5.333731359629579
2016-07,0.009155924562810336,0.03077294708169523,Bull,0.10453356052695821,0.09384127422040325,-5.333731359629579
2016-08,0.004413525845230248,0.5144090405310511,Bull,0.07789131819587551,0.09459886422678343,-5.333731359629579
2016-09,-0.017341722029861617,0.2874076724617668,Bull,0.13197477430068105,0.08037577956107676,-5.176973873892088
2016-10,-0.012304593518776774,0.6437038078193148,Bear,0.09362802933061515,0.0820853101112823,-2.5032266220640476
2016-11,0.021668976189309852,0.8112837309041196,Bear,0.13839874468731583,0.09805181815673919,-2.5032266220640476
2016-12,0.020286661574530296,0.4115850058209733,Bear,0.09817183057244912,0.08101855252773144,-2.5032266220640476
2017-01,0.011641600247119799,0.6982059540393933,Bear,0.0842688726297201,0.06574052342061693,-2.5032266220640476
2017-02,0.03279249364769088,0.5734082221273674,Bear,0.06136129549506225,0.04108245888090645,-5.37705297443093
2017-03,0.020928309182937088,0.3801801401714414,Bull,0.07588703682964629,0.044194224328009006,-5.37705297443093
2017-04,0.06435901460809901,0.2367205360703185,Bull,0.08334644131591935,0.04522671995331471,-5.37705297443093
2017-05,0.018919032481777176,0.14856132867821892,Bull,0.11342594264181396,0.04771916083820944,-5.37705297443093
2017-06,0.004565585480605261,0.3159928251447991,Bull,0.08227127492945892,0.046260558672879155,-5.37705297443093
2017-07,-0.016448102423411104,0.657996411420445,Bear,0.08575756458830555,0.05447668171687968,-5.106779372261084
2017-08,0.01323635851219862,0.7885395828503451,Bear,0.108279459730005,0.07383831875504575,-9.022432045446305
2017-09,0.05385741417322154,0.8938574586375884,Bear,0.10268889292586908,0.07660977334468337,-9.022432045446305
2017-10,-0.01864914649028071,0.9469246311930422,Bear,0.08460818569913256,0.07653779562491506,-9.022432045446305
2017-11,-0.003585944964967669,0.9540669969561222,Bear,0.08586138431084891,0.060181653374182104,-9.022432045446305
2017-12,0.04010957332950493,0.953428923879782,Bear,0.13153639504399264,0.07242834502631385,-10.92876031296578
2018-01,-0.05419911303226155,0.5711876561251221,Bear,0.10975630891172405,0.07913026770366739,-12.107655925343652
2018-02,0.0076173247545101574,0.7618307888693259,Bear,0.17866001973463677,0.11440919039466046,-10.916038402810212
2018-03,0.028427655980584055,0.4853683858863448,Bear,0.17343759880859191,0.12554939736148535,-10.916038402810212
2018-04,-0.03672203696866427,0.2629124725273509,Bull,0.10534023650280318,0.12538249858558653,-20.646179033749025
2018-05,-0.03998337875727398,0.5702507045753591,Bull,0.10987113632031976,0.09957924678321016,-19.207231269225268
2018-06,-0.013270915469926647,0.7851253513826295,Bear,0.13924650963332783,0.0956940615940289,-15.257506834948876
2018-07,0.012033439753823538,0.4320531961214903,Bear,0.0806729440131096,0.10491427473284709,-15.357280452694022
2018-08,0.008691876707128454,0.22114131823496644,Bull,0.09463003925054922,0.10276827745776092,-15.357280452694022
2018-09,-0.1337476549186405,0.11492675580149503,Bull,0.09219118017445722,0.06690108929578828,-14.910784013904033
2018-10,0.03309380642103732,0.556415597338265,Bull,0.22376819723874392,0.14735385054170227,-6.483795664071157
2018-11,-0.026620787987619576,0.29965024254408695,Bull,0.10166575779462195,0.14323297612609462,-10.019876469916355
2018-12,0.0802581308836019,0.1512680988691,Bull,0.1433228689904566,0.15044166367615255,-10.019876469916355
2019-01,-0.004267934704496712,0.07904416348602679,Bull,0.1141159967014235,0.0805810253376632,-10.019876469916355
2019-02,-0.02494717277311076,0.042099361392227704,Bull,0.12164642518909421,0.09177879113711923,-15.072285771240034
2019-03,0.02939274540771497,0.030279233116260518,Bull,0.10895107206932907,0.08507940644376408,-15.072285771240034
2019-04,-0.07344836888932471,0.019035805779020188,Bull,0.10706815046587047,0.08495906171375986,-13.695177451700369
2019-05,0.04353156003126646,0.03527934101728918,Bull,0.14007704246090089,0.10684202728438227,-10.52373122249326
2019-06,-0.049783660401832464,0.023790465961080046,Bull,0.0836403323400793,0.09396695639246354,-10.368350250142655
2019-07,-0.02803586396813429,0.5118952104119929,Bull,0.13878994273146142,0.10988592931779526,-6.538316914075426
2019-08,0.04840964120898228,0.2624796616681121,Bull,0.16875024789166995,0.10827116606949616,-12.36034800901422
2019-09,0.009902780425627533,0.14596711013785424,Bull,0.11098378053366924,0.11043654499287629,-35.70889779916474
2019-10,0.002150239268313925,0.11236634468851583,Bull,0.12417722076634585,0.10052635672791625,-35.70889779916474
2019-11,0.05254409231498869,0.22006101476950285,Bull,0.1321266913365744,0.08376144738924235,-35.70889779916474
2019-12,-0.035792414195787936,0.1234647199663099,Bull,0.10310794438235084,0.06770942545178325,-35.70889779916474
2020-01,-0.062293240424381,0.5617323210552393,Bull,0.19080618647460365,0.10949615025869758,-35.03091217438568
2020-02,-0.11694455185185326,0.7808661394706065,Bear,0.2521565877004674,0.15436902523665927,-30.09792506344231
2020-03,0.10994850358748165,0.47326416414776895,Bear,0.6969832212558935,0.3323674489224083,-7.508801311518287
2020-04,0.04212446061941999,0.2376986642918714,Bull,0.2904229890949071,0.3356519464949667,-7.508801311518287
2020-05,0.038790945746012495,0.11911728515652227,Bull,0.18228463901127956,0.31987744513489874,-7.508801311518287
2020-06,0.06689656450185977,0.06002892878580006,Bull,0.32339696781454785,0.15505969470575512,-7.220151177391654
2020-07,0.034142804734832444,0.030781979650945784,Bull,0.14431760120698328,0.13894865770708908,-7.253996740571744
2020-08,0.0007394002849707704,0.01674470401231068,Bull,0.22803190417476352,0.16733422837737533,-7.253996740571744
2020-09,-0.02609229518459133,0.009766758409763099,Bull,0.18645952137793292,0.1389491899059457,-7.817720647628201
2020-10,0.14299459652479585,0.006565373410858801,Bull,0.14245709007193966,0.1488966810730097,-7.817720647628201
2020-11,0.1088741242922524,0.00877693613981786,Bull,0.15592178334880627,0.11562639216548891,-7.817720647628201
2020-12,0.03575467684780964,0.04424041394826432,Bull,0.15978675829661762,0.09079209977450621,-7.817720647628201
2021-01,0.012344555900485554,0.02212020731298254,Bull,0.30601753665008413,0.12542535704011964,-6.484782512052478
2021-02,0.01608721402234803,0.01106010487315021,Bull,0.27948637650588865,0.1559743736935463,-7.403461627668206
2021-03,0.0282353247031637,0.005530053097093143,Bull,0.14081191792685263,0.15343091191591163,-7.41072259557074
2021-04,0.017808864606451147,0.002765028240937602,Bull,0.10191269994316295,0.1153750914748044,-12.008311333757815
2021-05,0.02895203751264175,0.0013825167234199263,Bull,0.14392173228009475,0.08054550028178602,-14.105002607448291
2021-06,-0.02862269472253287,0.000691260824835632,Bull,0.07884841339555618,0.07370813265460989,-14.105002607448291
2021-07,-0.0009524497124010489,0.0003457895354861652,Bull,0.11183031732938538,0.07878789299842646,-20.29917010731119
2021-08,-0.04077491126897381,0.0001736539307902017,Bull,0.1525542868747751,0.08579427429652298,-18.476031508636524
2021-09,-0.03197976242745859,9.083615847382698e-05,Bull,0.12597279022284144,0.09820526101185063,-14.804715428229386
2021-10,-0.044323159985223404,4.875311554307271e-05,Bull,0.17365237637142128,0.11696983398600812,-13.700956530435404
2021-11,0.04883388649607845,0.500024317364375,Bull,0.15671222525731507,0.12381638882730889,-15.826997871484672
2021-12,-0.1055563362924995,0.2500283050196569,Bull,0.10846739296906756,0.10134894046368373,-22.578311680558038
2022-01,0.013456728231198367,0.12501462032728036,Bull,0.2069923804257579,0.14359472564860948,-17.313566132999235
2022-02,0.021662124120634507,0.06250816691589985,Bull,0.23398287211493077,0.1527320234998763,-16.93207993889052
2022-03,-0.022700435418731346,0.031255527511335236,Bull,0.17675509301492923,0.15301149314357057,-21.879891694006993
2022-04,-0.003395167554811729,0.01563015309963187,Bull,0.14902312912184654,0.11884973472732556,-20.0204095960431
2022-05,-0.1315238924046893,0.007816381607017654,Bull,0.17686444356257594,0.11682218939962222,-19.74794040710648
2022-06,0.05095518935436982,0.003915241800768151,Bull,0.23332467297091142,0.1639282015178749,-14.92113843121784
2022-07,0.00838264280160117,0.0019585647360303832,Bull,0.15507651918868495,0.16139784012216862,-14.92113843121784
2022-08,-0.12805568347769303,0.0009808611121944284,Bull,0.15202427346659525,0.15316190520290957,-12.805568347769302
2022-09,0.06407829208823257,0.5004903487477255,Bull,0.2025697743347164,0.14269268131886595,-10.650944354368285
2022-10,0.0780079932923361,0.25030157410606235,Bull,0.1922684204779021,0.14612749078856044,-10.650944354368285
2022-11,-0.09550141925688738,0.12515151150061798,Bull,0.17955536640044603,0.13259847241967043,-10.531330529144933
2022-12,0.08436781614214572,0.39827115739313285,Bull,0.16284444261971898,0.12337750264311023,-5.436753639916714
2023-01,-0.005043124381363007,0.20462753364010544,Bull,0.15768136753559878,0.115374022505028,-5.422280511656896
2023-02,0.026528796723759074,0.10283966327078826,Bull,0.16246362789374147,0.12443355084981807,-6.095455469581212
2023-03,0.009960159558901616,0.0518369980861326,Bull,0.15639781390985655,0.10305846319880586,-7.652596010790235
2023-04,0.030217541666638148,0.02659131374451576,Bull,0.12037531872082037,0.10636388636770039,-14.588296075938468
2023-05,-0.0049823397074086895,0.01355377049309239,Bull,0.09100745390165735,0.08656927725813911,-14.588296075938468
2023-06,0.02663517558449069,0.006916953618986104,Bull,0.10355386607308574,0.06857551504108492,-14.588296075938468
2023-07,-0.02898679482832678,0.004339297122265649,Bull,0.13125840780380701,0.06715963206196592,-14.588296075938468
2023-08,-0.03567696310446833,0.0028490288861679567,Bull,0.11617109897435197,0.0900560845465949,-12.42811367563088
2023-09,-0.07589239775626777,0.006710818181847424,Bull,0.12487490613796316,0.09968675321532759,-8.761303280623856
2023-10,0.11295047385245627,0.5033427818185388,Bull,0.19852608207861028,0.13434812668267498,-8.761303280623856
2023-11,0.047327914512986125,0.255714129529258,Bull,0.2456547835328897,0.13169297568165447,-8.761303280623856
2023-12,-0.0595756152499437,0.12816571712552788,Bull,0.1263432929224112,0.12390522699478675,-8.761303280623856
2024-01,0.05817572230802637,0.06547288584105064,Bull,0.12499809165730247,0.10604503936948367,-6.271472847747561
2024-02,0.039460849828057754,0.033046030175795306,Bull,0.1700840531495547,0.09902863312745322,-15.556748011689637
2024-03,-0.019867920523340188,0.016705232307779056,Bull,0.15917316693123382,0.10607707671319033,-15.556748011689637
2024-04,-0.020631054974127316,0.008455588548677312,Bull,0.20310224119074574,0.11004790519082686,-15.556748011689637
2024-05,0.06117914813209069,0.005345813948522946,Bull,0.1531907826425483,0.11990477525749121,-16.410672322905484
2024-06,-0.009696880532075847,0.002841113524918202,Bull,0.12121493604333625,0.11253853830952858,-18.35716885207005
2024-07,-0.03478551727212853,0.002742869703858659,Bull,0.14873295117584306,0.09757301098635059,-15.01612366365288
2024-08,-0.030303157557248217,0.0019741670389395683,Bull,0.401997707541003,0.2172848294208939,-11.951507716337185
2024-09,-0.014314019330007755,0.0020820623180382624,Bull,0.21738240905730943,0.23304786120586563,-10.361688207723441
2024-10,-0.03921522370126429,0.0036773232874075593,Bull,0.1395202201737038,0.232108530726787,-14.142513086077047
2024-11,-0.022973123564838382,0.4565559365198467,Bull,0.19052683924231156,0.13874043650106696,-14.142513086077047
2024-12,0.04912715928504907,0.24897935102830168,Bull,0.21942551508925687,0.1366002615005746,-14.142513086077047
2025-01,0.006121432841425634,0.12448967551415084,Bull,0.14361455314956117,0.13462443708055064,-14.142513086077047
2025-02,-0.020396525364153484,0.06224483775707542,Bull,0.20068419531707554,0.14093265536514124,-13.246896601141799
2025-03,0.030425770083210457,0.031122418883937554,Bull,0.18522921468099876,0.13298564833907858,-9.030334502270755
2025-04,0.055174550880334294,0.015561209441968777,Bull,0.3384320785940141,0.17217750175064242,-4.149986320647181
2025-05,0.13864929369746903,0.0077806047209843885,Bull,0.14392015592937893,0.15943221705097788,-8.901506871653952
2025-06,0.0565615108884876,0.0038903023604921943,Bull,0.1777210139423887,0.13803664213209874,-8.901506871653952
2025-07,-0.01831182604318171,0.0019451511802460971,Bull,0.13960234786712772,0.07327488183404558,-8.901506871653952
2025-08,0.07488679795710262,0.0009725755901230486,Bull,0.19454675215186398,0.11196467121083299,-8.901506871653952
2025-09,0.19941011588801794,0.0004862877950615243,Bull,0.15817614800729307,0.11746207187480663,-19.894662107505688
2025-10,-0.044043800878727946,0.00024314389753076214,Bull,0.20261893478567197,0.11736275889634568,-19.894662107505688
2025-11,0.07323907704836685,0.00012157194876538107,Bull,0.3531337334898101,0.17585341667354012,-19.894662107505688
