signal,lam,ym,pbear,regime,dd6
production,0.0,2017-01,,Bull,-2.5032266220640476
production,0.0,2017-02,,Bull,-5.37705297443093
production,0.0,2017-03,,Bull,-5.37705297443093
production,0.0,2017-04,,Bull,-5.37705297443093
production,0.0,2017-05,,Bull,-5.37705297443093
production,0.0,2017-06,,Bull,-5.37705297443093
production,0.0,2017-07,,Bull,-5.106779372261084
production,0.0,2017-08,,Bull,-9.022432045446305
production,0.0,2017-09,,Bull,-9.022432045446305
production,0.0,2017-10,,Bull,-9.022432045446305
production,0.0,2017-11,,Bull,-9.022432045446305
production,0.0,2017-12,,Bull,-10.92876031296578
production,0.0,2018-01,0.9929935303714662,Bear,-12.107655925343652
production,0.0,2018-02,0.9962532369553476,Bear,-10.916038402810212
production,0.0,2018-03,0.9981235886117799,Bear,-10.916038402810212
production,0.0,2018-04,0.9989895216611533,Bear,-20.646179033749025
production,0.0,2018-05,0.9992716403163012,Bear,-19.207231269225268
production,0.0,2018-06,0.5014972343715908,Bear,-15.257506834948876
production,0.0,2018-07,0.7507485529567293,Bear,-15.357280452694022
production,0.0,2018-08,0.8753742546530872,Bear,-15.357280452694022
production,0.0,2018-09,0.9376870426358723,Bear,-14.910784013904033
production,0.0,2018-10,0.9395696012904465,Bear,-6.483795664071157
production,0.0,2018-11,0.9697847987673579,Bear,-10.019876469916355
production,0.0,2018-12,0.984892398043431,Bear,-10.019876469916355
production,0.0,2019-01,0.963464897203322,Bear,-10.019876469916355
production,0.0,2019-02,0.9295975835654118,Bear,-15.072285771240034
production,0.0,2019-03,0.902453374403128,Bear,-15.072285771240034
production,0.0,2019-04,0.6460374945900216,Bear,-13.695177451700369
production,0.0,2019-05,0.7244047679411174,Bear,-10.52373122249326
production,0.0,2019-06,0.6449753367451452,Bear,-10.368350250142655
production,0.0,2019-07,0.8009562002287769,Bear,-6.538316914075426
production,0.0,2019-08,0.8979169490992944,Bear,-12.36034800901422
production,0.0,2019-09,0.9313299465193171,Bear,-35.70889779916474
production,0.0,2019-10,0.9407108739172892,Bear,-35.70889779916474
production,0.0,2019-11,0.9393034529325461,Bear,-35.70889779916474
production,0.0,2019-12,0.8311549139594182,Bear,-35.70889779916474
production,0.0,2020-01,0.9155774552508598,Bear,-35.03091217438568
production,0.0,2020-02,0.9577887266352769,Bear,-30.09792506344231
production,0.0,2020-03,0.9788943553602564,Bear,-7.508801311518287
production,0.0,2020-04,0.9884694098235316,Bear,-7.508801311518287
production,0.0,2020-05,0.9642486490392941,Bear,-7.508801311518287
production,0.0,2020-06,0.8649268583314987,Bear,-7.220151177391654
production,0.0,2020-07,0.4764901661357419,Bear,-7.253996740571744
production,0.0,2020-08,0.24181382572600799,Bull,-7.253996740571744
production,0.0,2020-09,0.12386903308538504,Bull,-7.817720647628201
production,0.0,2020-10,0.06634385520292993,Bull,-7.817720647628201
production,0.0,2020-11,0.043487331073912866,Bull,-7.817720647628201
production,0.0,2020-12,0.09265315865472146,Bull,-7.817720647628201
production,0.0,2021-01,0.04633958624023766,Bull,-6.484782512052478
production,0.0,2021-02,0.023186885375930225,Bull,-7.403461627668206
production,0.0,2021-03,0.01161208947849329,Bull,-7.41072259557074
production,0.0,2021-04,0.005833954738613556,Bull,-12.008311333757815
production,0.0,2021-05,0.002959476581759335,Bull,-14.105002607448291
production,0.0,2021-06,0.0015367661561241225,Bull,-14.105002607448291
production,0.0,2021-07,0.0011641004197655376,Bull,-20.29917010731119
production,0.0,2021-08,0.0008830600042994826,Bull,-18.476031508636524
production,0.0,2021-09,0.001071534905584363,Bull,-14.804715428229386
production,0.0,2021-10,0.0013254653495135273,Bull,-13.700956530435404
production,0.0,2021-11,0.5006626897483902,Bull,-15.826997871484672
production,0.0,2021-12,0.268372041715078,Bull,-22.578311680558038
production,0.0,2022-01,0.13457598270683488,Bull,-17.313566132999235
production,0.0,2022-02,0.06780048155269512,Bull,-16.93207993889052
production,0.0,2022-03,0.03482362093113108,Bull,-21.879891694006993
production,0.0,2022-04,0.019954295171161106,Bull,-20.0204095960431
production,0.0,2022-05,0.010468123254283675,Bull,-19.74794040710648
production,0.0,2022-06,0.006459459237332571,Bull,-14.92113843121784
production,0.0,2022-07,0.00375221907263083,Bull,-14.92113843121784
production,0.0,2022-08,0.002558800524104594,Bull,-12.805568347769302
production,0.0,2022-09,0.5012793632318885,Bull,-10.650944354368285
production,0.0,2022-10,0.2581310263082743,Bull,-10.650944354368285
production,0.0,2022-11,0.1297338017744414,Bull,-10.531330529144933
production,0.0,2022-12,0.5628784934364117,Bull,-5.436753639916714
production,0.0,2023-01,0.2910446361353564,Bull,-5.422280511656896
production,0.0,2023-02,0.14676812354305543,Bull,-6.095455469581212
production,0.0,2023-03,0.07452254604643876,Bull,-7.652596010790235
production,0.0,2023-04,0.038519722607286665,Bull,-14.588296075938468
production,0.0,2023-05,0.02027057933137156,Bull,-14.588296075938468
production,0.0,2023-06,0.010725396491735425,Bull,-14.588296075938468
production,0.0,2023-07,0.007695319395023274,Bull,-14.588296075938468
production,0.0,2023-08,0.005438692658035123,Bull,-12.42811367563088
production,0.0,2023-09,0.011726055270345204,Bull,-8.761303280623856
production,0.0,2023-10,0.5058587436449955,Bull,-8.761303280623856
production,0.0,2023-11,0.26084308948187296,Bull,-8.761303280623856
production,0.0,2023-12,0.13132076206168833,Bull,-8.761303280623856
production,0.0,2024-01,0.06893158207434001,Bull,-6.271472847747561
production,0.0,2024-02,0.03556322841309125,Bull,-15.556748011689637
production,0.0,2024-03,0.018540182103923986,Bull,-15.556748011689637
production,0.0,2024-04,0.00970528737374139,Bull,-15.556748011689637
production,0.0,2024-05,0.007715800983658372,Bull,-16.410672322905484
production,0.0,2024-06,0.004589489274598491,Bull,-18.35716885207005
production,0.0,2024-07,0.006565579020400185,Bull,-15.01612366365288
production,0.0,2024-08,0.0049732954541842015,Bull,-11.951507716337185
production,0.0,2024-09,0.004980137642446911,Bull,-10.361688207723441
production,0.0,2024-10,0.007402863852100558,Bull,-14.142513086077047
production,0.0,2024-11,0.46676944077697663,Bull,-14.142513086077047
production,0.0,2024-12,0.26194456247598275,Bull,-14.142513086077047
production,0.0,2025-01,0.13398469626297002,Bull,-14.142513086077047
production,0.0,2025-02,0.06954369646537635,Bull,-13.246896601141799
production,0.0,2025-03,0.534771828585866,Bull,-9.030334502270755
production,0.0,2025-04,0.269084712960479,Bull,-4.149986320647181
production,0.0,2025-05,0.13454424800838252,Bull,-8.901506871653952
production,0.0,2025-06,0.06727212620469383,Bull,-8.901506871653952
production,0.0,2025-07,0.03363606384170369,Bull,-8.901506871653952
production,0.0,2025-08,0.016818086881063402,Bull,-8.901506871653952
production,0.0,2025-09,0.00840917815985673,Bull,-19.894662107505688
production,0.0,2025-10,0.00420612540405969,Bull,-19.894662107505688
production,0.0,2025-11,0.00210333437022286,Bull,-19.894662107505688
production,0.0,2025-12,0.0010569018147659189,Bull,-19.894662107505688
production,0.0,2026-01,0.0025677749191986452,Bull,-38.630429604794614
production,0.0,2026-02,0.001736613792855433,Bull,
production,0.0,2026-03,0.007666577244045056,Bull,
production,0.0,2026-04,0.005018815504342531,Bull,
production,0.0,2026-05,0.5025085256421677,Bull,
production,0.0,2026-06,0.7052653577479172,Bear,
production,0.0,2026-07,0.41370915338042763,Bear,
slope,0.0,2017-01,,Bull,-2.5032266220640476
slope,0.0,2017-02,,Bull,-5.37705297443093
slope,0.0,2017-03,,Bull,-5.37705297443093
slope,0.0,2017-04,,Bull,-5.37705297443093
slope,0.0,2017-05,,Bull,-5.37705297443093
slope,0.0,2017-06,,Bull,-5.37705297443093
slope,0.0,2017-07,,Bull,-5.106779372261084
slope,0.0,2017-08,,Bull,-9.022432045446305
slope,0.0,2017-09,,Bull,-9.022432045446305
slope,0.0,2017-10,,Bull,-9.022432045446305
slope,0.0,2017-11,,Bull,-9.022432045446305
slope,0.0,2017-12,,Bull,-10.92876031296578
slope,0.0,2018-01,0.9929935303714662,Bear,-12.107655925343652
slope,0.0,2018-02,0.9962532369553476,Bear,-10.916038402810212
slope,0.0,2018-03,0.9981235886117799,Bear,-10.916038402810212
slope,0.0,2018-04,0.9989895216611533,Bear,-20.646179033749025
slope,0.0,2018-05,0.9992716403163012,Bear,-19.207231269225268
slope,0.0,2018-06,0.5014972343715908,Bear,-15.257506834948876
slope,0.0,2018-07,0.7507485529567293,Bear,-15.357280452694022
slope,0.0,2018-08,0.8753742546530872,Bear,-15.357280452694022
slope,0.0,2018-09,0.9376870426358723,Bear,-14.910784013904033
slope,0.0,2018-10,0.9395696012904465,Bear,-6.483795664071157
slope,0.0,2018-11,0.9697847987673579,Bear,-10.019876469916355
slope,0.0,2018-12,0.984892398043431,Bear,-10.019876469916355
slope,0.0,2019-01,0.963464897203322,Bear,-10.019876469916355
slope,0.0,2019-02,0.9295975835654118,Bear,-15.072285771240034
slope,0.0,2019-03,0.902453374403128,Bear,-15.072285771240034
slope,0.0,2019-04,0.6460374945900216,Bear,-13.695177451700369
slope,0.0,2019-05,0.7244047679411174,Bear,-10.52373122249326
slope,0.0,2019-06,0.6449753367451452,Bear,-10.368350250142655
slope,0.0,2019-07,0.8009562002287769,Bear,-6.538316914075426
slope,0.0,2019-08,0.8979169490992944,Bear,-12.36034800901422
slope,0.0,2019-09,0.9313299465193171,Bear,-35.70889779916474
slope,0.0,2019-10,0.9407108739172892,Bear,-35.70889779916474
slope,0.0,2019-11,0.9393034529325461,Bear,-35.70889779916474
slope,0.0,2019-12,0.8311549139594182,Bear,-35.70889779916474
slope,0.0,2020-01,0.9155774552508598,Bear,-35.03091217438568
slope,0.0,2020-02,0.9577887266352769,Bear,-30.09792506344231
slope,0.0,2020-03,0.9788943553602564,Bear,-7.508801311518287
slope,0.0,2020-04,0.9884694098235316,Bear,-7.508801311518287
slope,0.0,2020-05,0.9642486490392941,Bear,-7.508801311518287
slope,0.0,2020-06,0.8649268583314987,Bear,-7.220151177391654
slope,0.0,2020-07,0.4764901661357419,Bear,-7.253996740571744
slope,0.0,2020-08,0.24181382572600799,Bull,-7.253996740571744
slope,0.0,2020-09,0.12386903308538504,Bull,-7.817720647628201
slope,0.0,2020-10,0.06634385520292993,Bull,-7.817720647628201
slope,0.0,2020-11,0.043487331073912866,Bull,-7.817720647628201
slope,0.0,2020-12,0.09265315865472146,Bull,-7.817720647628201
slope,0.0,2021-01,0.04633958624023766,Bull,-6.484782512052478
slope,0.0,2021-02,0.023186885375930225,Bull,-7.403461627668206
slope,0.0,2021-03,0.01161208947849329,Bull,-7.41072259557074
slope,0.0,2021-04,0.005833954738613556,Bull,-12.008311333757815
slope,0.0,2021-05,0.002959476581759335,Bull,-14.105002607448291
slope,0.0,2021-06,0.0015367661561241225,Bull,-14.105002607448291
slope,0.0,2021-07,0.0011641004197655376,Bull,-20.29917010731119
slope,0.0,2021-08,0.0008830600042994826,Bull,-18.476031508636524
slope,0.0,2021-09,0.001071534905584363,Bull,-14.804715428229386
slope,0.0,2021-10,0.0013254653495135273,Bull,-13.700956530435404
slope,0.0,2021-11,0.5006626897483902,Bull,-15.826997871484672
slope,0.0,2021-12,0.268372041715078,Bull,-22.578311680558038
slope,0.0,2022-01,0.13457598270683488,Bull,-17.313566132999235
slope,0.0,2022-02,0.06780048155269512,Bull,-16.93207993889052
slope,0.0,2022-03,0.03482362093113108,Bull,-21.879891694006993
slope,0.0,2022-04,0.019954295171161106,Bull,-20.0204095960431
slope,0.0,2022-05,0.010468123254283675,Bull,-19.74794040710648
slope,0.0,2022-06,0.006459459237332571,Bull,-14.92113843121784
slope,0.0,2022-07,0.00375221907263083,Bull,-14.92113843121784
slope,0.0,2022-08,0.002558800524104594,Bull,-12.805568347769302
slope,0.0,2022-09,0.5012793632318885,Bull,-10.650944354368285
slope,0.0,2022-10,0.2581310263082743,Bull,-10.650944354368285
slope,0.0,2022-11,0.1297338017744414,Bull,-10.531330529144933
slope,0.0,2022-12,0.5628784934364117,Bull,-5.436753639916714
slope,0.0,2023-01,0.2910446361353564,Bull,-5.422280511656896
slope,0.0,2023-02,0.14676812354305543,Bull,-6.095455469581212
slope,0.0,2023-03,0.07452254604643876,Bull,-7.652596010790235
slope,0.0,2023-04,0.038519722607286665,Bull,-14.588296075938468
slope,0.0,2023-05,0.02027057933137156,Bull,-14.588296075938468
slope,0.0,2023-06,0.010725396491735425,Bull,-14.588296075938468
slope,0.0,2023-07,0.007695319395023274,Bull,-14.588296075938468
slope,0.0,2023-08,0.005438692658035123,Bull,-12.42811367563088
slope,0.0,2023-09,0.011726055270345204,Bull,-8.761303280623856
slope,0.0,2023-10,0.5058587436449955,Bull,-8.761303280623856
slope,0.0,2023-11,0.26084308948187296,Bull,-8.761303280623856
slope,0.0,2023-12,0.13132076206168833,Bull,-8.761303280623856
slope,0.0,2024-01,0.06893158207434001,Bull,-6.271472847747561
slope,0.0,2024-02,0.03556322841309125,Bull,-15.556748011689637
slope,0.0,2024-03,0.018540182103923986,Bull,-15.556748011689637
slope,0.0,2024-04,0.00970528737374139,Bull,-15.556748011689637
slope,0.0,2024-05,0.007715800983658372,Bull,-16.410672322905484
slope,0.0,2024-06,0.004589489274598491,Bull,-18.35716885207005
slope,0.0,2024-07,0.006565579020400185,Bull,-15.01612366365288
slope,0.0,2024-08,0.0049732954541842015,Bull,-11.951507716337185
slope,0.0,2024-09,0.004980137642446911,Bull,-10.361688207723441
slope,0.0,2024-10,0.007402863852100558,Bull,-14.142513086077047
slope,0.0,2024-11,0.46676944077697663,Bull,-14.142513086077047
slope,0.0,2024-12,0.26194456247598275,Bull,-14.142513086077047
slope,0.0,2025-01,0.13398469626297002,Bull,-14.142513086077047
slope,0.0,2025-02,0.06954369646537635,Bull,-13.246896601141799
slope,0.0,2025-03,0.534771828585866,Bull,-9.030334502270755
slope,0.0,2025-04,0.269084712960479,Bull,-4.149986320647181
slope,0.0,2025-05,0.13454424800838252,Bull,-8.901506871653952
slope,0.0,2025-06,0.06727212620469383,Bull,-8.901506871653952
slope,0.0,2025-07,0.03363606384170369,Bull,-8.901506871653952
slope,0.0,2025-08,0.016818086881063402,Bull,-8.901506871653952
slope,0.0,2025-09,0.00840917815985673,Bull,-19.894662107505688
slope,0.0,2025-10,0.00420612540405969,Bull,-19.894662107505688
slope,0.0,2025-11,0.00210333437022286,Bull,-19.894662107505688
slope,0.0,2025-12,0.0010569018147659189,Bull,-19.894662107505688
slope,0.0,2026-01,0.0025677749191986452,Bull,-38.630429604794614
slope,0.0,2026-02,0.001736613792855433,Bull,
slope,0.0,2026-03,0.007666577244045056,Bull,
slope,0.0,2026-04,0.005018815504342531,Bull,
slope,0.0,2026-05,0.5025085256421677,Bull,
slope,0.0,2026-06,0.7052653577479172,Bear,
slope,0.0,2026-07,0.41370915338042763,Bear,
slope,0.4,2017-01,,Bull,-2.5032266220640476
slope,0.4,2017-02,,Bull,-5.37705297443093
slope,0.4,2017-03,,Bull,-5.37705297443093
slope,0.4,2017-04,,Bull,-5.37705297443093
slope,0.4,2017-05,,Bull,-5.37705297443093
slope,0.4,2017-06,,Bull,-5.37705297443093
slope,0.4,2017-07,,Bull,-5.106779372261084
slope,0.4,2017-08,,Bull,-9.022432045446305
slope,0.4,2017-09,,Bull,-9.022432045446305
slope,0.4,2017-10,,Bull,-9.022432045446305
slope,0.4,2017-11,,Bull,-9.022432045446305
slope,0.4,2017-12,,Bull,-10.92876031296578
slope,0.4,2018-01,0.990222678235799,Bear,-12.107655925343652
slope,0.4,2018-02,0.994830290201185,Bear,-10.916038402810212
slope,0.4,2018-03,0.9974124801444038,Bear,-10.916038402810212
slope,0.4,2018-04,0.9986593986506196,Bear,-20.646179033749025
slope,0.4,2018-05,0.9992072116584136,Bear,-19.207231269225268
slope,0.4,2018-06,0.5031349683475139,Bear,-15.257506834948876
slope,0.4,2018-07,0.7515674526530163,Bear,-15.357280452694022
slope,0.4,2018-08,0.8757837163842048,Bear,-15.357280452694022
slope,0.4,2018-09,0.9378918211149165,Bear,-14.910784013904033
slope,0.4,2018-10,0.956178782502311,Bear,-6.483795664071157
slope,0.4,2018-11,0.9780893902049941,Bear,-10.019876469916355
slope,0.4,2018-12,0.9890446942409739,Bear,-10.019876469916355
slope,0.4,2019-01,0.9807820811724488,Bear,-10.019876469916355
slope,0.4,2019-02,0.963146382268073,Bear,-15.072285771240034
slope,0.4,2019-03,0.9475244087497557,Bear,-15.072285771240034
slope,0.4,2019-04,0.7501596132316998,Bear,-13.695177451700369
slope,0.4,2019-05,0.8181977253962842,Bear,-10.52373122249326
slope,0.4,2019-06,0.7595173731941243,Bear,-10.368350250142655
slope,0.4,2019-07,0.8674849159581333,Bear,-6.538316914075426
slope,0.4,2019-08,0.9320259693298689,Bear,-12.36034800901422
slope,0.4,2019-09,0.9527266339149636,Bear,-35.70889779916474
slope,0.4,2019-10,0.9554364910747563,Bear,-35.70889779916474
slope,0.4,2019-11,0.9496110142746454,Bear,-35.70889779916474
slope,0.4,2019-12,0.845703996329318,Bear,-35.70889779916474
slope,0.4,2020-01,0.9228519965401014,Bear,-35.03091217438568
slope,0.4,2020-02,0.9614259973218235,Bear,-30.09792506344231
slope,0.4,2020-03,0.9807129922529831,Bear,-7.508801311518287
slope,0.4,2020-04,0.9896894257092377,Bear,-7.508801311518287
slope,0.4,2020-05,0.9744304076841768,Bear,-7.508801311518287
slope,0.4,2020-06,0.8909126318726739,Bear,-7.220151177391654
slope,0.4,2020-07,0.4947958429706152,Bear,-7.253996740571744
slope,0.4,2020-08,0.25028853007348256,Bull,-7.253996740571744
slope,0.4,2020-09,0.12723152122078402,Bull,-7.817720647628201
slope,0.4,2020-10,0.06669010995252865,Bull,-7.817720647628201
slope,0.4,2020-11,0.04044286838807077,Bull,-7.817720647628201
slope,0.4,2020-12,0.06199551960163527,Bull,-7.817720647628201
slope,0.4,2021-01,0.0310018266372371,Bull,-6.484782512052478
slope,0.4,2021-02,0.015505340315047883,Bull,-7.403461627668206
slope,0.4,2021-03,0.007757746121954748,Bull,-7.41072259557074
slope,0.4,2021-04,0.0038892516050021753,Bull,-12.008311333757815
slope,0.4,2021-05,0.0019633637396941745,Bull,-14.105002607448291
slope,0.4,2021-06,0.0010094319469529174,Bull,-14.105002607448291
slope,0.4,2021-07,0.0007187415511947965,Bull,-20.29917010731119
slope,0.4,2021-08,0.0005339231854575732,Bull,-18.476031508636524
slope,0.4,2021-09,0.0006807662859915868,Bull,-14.804715428229386
slope,0.4,2021-10,0.0009705139890888008,Bull,-13.700956530435404
slope,0.4,2021-11,0.5004852162525047,Bull,-15.826997871484672
slope,0.4,2021-12,0.2724288850258476,Bull,-22.578311680558038
slope,0.4,2022-01,0.1367516208764619,Bull,-17.313566132999235
slope,0.4,2022-02,0.0691055548318976,Bull,-16.93207993889052
slope,0.4,2022-03,0.03600120614643442,Bull,-21.879891694006993
slope,0.4,2022-04,0.022325593508125373,Bull,-20.0204095960431
slope,0.4,2022-05,0.012024235237468055,Bull,-19.74794040710648
slope,0.4,2022-06,0.008239588303109547,Bull,-14.92113843121784
slope,0.4,2022-07,0.0051056158227614536,Bull,-14.92113843121784
slope,0.4,2022-08,0.003779275385989814,Bull,-12.805568347769302
slope,0.4,2022-09,0.5018896161033779,Bull,-10.650944354368285
slope,0.4,2022-10,0.26378372934648714,Bull,-10.650944354368285
slope,0.4,2022-11,0.13311119399392762,Bull,-10.531330529144933
slope,0.4,2022-12,0.5652656404691316,Bull,-5.436753639916714
slope,0.4,2023-01,0.29577768804343446,Bull,-5.422280511656896
slope,0.4,2023-02,0.14955751672269374,Bull,-6.095455469581212
slope,0.4,2023-03,0.0762035873219092,Bull,-7.652596010790235
slope,0.4,2023-04,0.03947128504470577,Bull,-14.588296075938468
slope,0.4,2023-05,0.020731778722103755,Bull,-14.588296075938468
slope,0.4,2023-06,0.01089154108969434,Bull,-14.588296075938468
slope,0.4,2023-07,0.007440365399175378,Bull,-14.588296075938468
slope,0.4,2023-08,0.0050201197491111975,Bull,-12.42811367563088
slope,0.4,2023-09,0.010020160037925208,Bull,-8.761303280623856
slope,0.4,2023-10,0.5050052832743077,Bull,-8.761303280623856
slope,0.4,2023-11,0.26015801062694927,Bull,-8.761303280623856
slope,0.4,2023-12,0.13095327419061373,Bull,-8.761303280623856
slope,0.4,2024-01,0.06865526329393923,Bull,-6.271472847747561
slope,0.4,2024-02,0.035387617542524064,Bull,-15.556748011689637
slope,0.4,2024-03,0.018422866334821427,Bull,-15.556748011689637
slope,0.4,2024-04,0.009632828827232712,Bull,-15.556748011689637
slope,0.4,2024-05,0.007598737259307296,Bull,-16.410672322905484
slope,0.4,2024-06,0.004506106166578201,Bull,-18.35716885207005
slope,0.4,2024-07,0.0061422374655866405,Bull,-15.01612366365288
slope,0.4,2024-08,0.004549730554719141,Bull,-11.951507716337185
slope,0.4,2024-09,0.004533808487862757,Bull,-10.361688207723441
slope,0.4,2024-10,0.007081215240291073,Bull,-14.142513086077047
slope,0.4,2024-11,0.4686089540428686,Bull,-14.142513086077047
slope,0.4,2024-12,0.26707215817668534,Bull,-14.142513086077047
slope,0.4,2025-01,0.13724454936638222,Bull,-14.142513086077047
slope,0.4,2025-02,0.07173771033659747,Bull,-13.246896601141799
slope,0.4,2025-03,0.5358688388140899,Bull,-9.030334502270755
slope,0.4,2025-04,0.27007614610789366,Bull,-4.149986320647181
slope,0.4,2025-05,0.13504054684413816,Bull,-8.901506871653952
slope,0.4,2025-06,0.06752027598607124,Bull,-8.901506871653952
slope,0.4,2025-07,0.033760138647330705,Bull,-8.901506871653952
slope,0.4,2025-08,0.01688010858316136,Bull,-8.901506871653952
slope,0.4,2025-09,0.008440138112912955,Bull,-19.894662107505688
slope,0.4,2025-10,0.0042208895971461305,Bull,-19.894662107505688
slope,0.4,2025-11,0.0021105656530475995,Bull,-19.894662107505688
slope,0.4,2025-12,0.001057418551204214,Bull,-19.894662107505688
slope,0.4,2026-01,0.0012837685145352844,Bull,-38.630429604794614
slope,0.4,2026-02,0.0007843316595147462,Bull,
slope,0.4,2026-03,0.0023133925346798903,Bull,
slope,0.4,2026-04,0.0015064143668849185,Bull,
slope,0.4,2026-05,0.5007503263248716,Bull,
slope,0.4,2026-06,0.6156577659656641,Bear,
slope,0.4,2026-07,0.32593367668318113,Bull,
slope,0.8,2017-01,,Bull,-2.5032266220640476
slope,0.8,2017-02,,Bull,-5.37705297443093
slope,0.8,2017-03,,Bull,-5.37705297443093
slope,0.8,2017-04,,Bull,-5.37705297443093
slope,0.8,2017-05,,Bull,-5.37705297443093
slope,0.8,2017-06,,Bull,-5.37705297443093
slope,0.8,2017-07,,Bull,-5.106779372261084
slope,0.8,2017-08,,Bull,-9.022432045446305
slope,0.8,2017-09,,Bull,-9.022432045446305
slope,0.8,2017-10,,Bull,-9.022432045446305
slope,0.8,2017-11,,Bull,-9.022432045446305
slope,0.8,2017-12,,Bull,-10.92876031296578
slope,0.8,2018-01,0.9863693867613694,Bear,-12.107655925343652
slope,0.8,2018-02,0.9928597496315579,Bear,-10.916038402810212
slope,0.8,2018-03,0.9964275305613308,Bear,-10.916038402810212
slope,0.8,2018-04,0.9981834068854702,Bear,-20.646179033749025
slope,0.8,2018-05,0.9990244684162517,Bear,-19.207231269225268
slope,0.8,2018-06,0.5061913531683984,Bear,-15.257506834948876
slope,0.8,2018-07,0.7530956609987154,Bear,-15.357280452694022
slope,0.8,2018-08,0.8765478258093437,Bear,-15.357280452694022
slope,0.8,2018-09,0.9382738964938344,Bear,-14.910784013904033
slope,0.8,2018-10,0.9636678093502659,Bear,-6.483795664071157
slope,0.8,2018-11,0.9818339039576942,Bear,-10.019876469916355
slope,0.8,2018-12,0.9909169513233327,Bear,-10.019876469916355
slope,0.8,2019-01,0.989053113940309,Bear,-10.019876469916355
slope,0.8,2019-02,0.9806005616708777,Bear,-15.072285771240034
slope,0.8,2019-03,0.972153168168321,Bear,-15.072285771240034
slope,0.8,2019-04,0.83722408150055,Bear,-13.695177451700369
slope,0.8,2019-05,0.8870320404539549,Bear,-10.52373122249326
slope,0.8,2019-06,0.8459341136067857,Bear,-10.368350250142655
slope,0.8,2019-07,0.9157983140501009,Bear,-6.538316914075426
slope,0.8,2019-08,0.9567328184894739,Bear,-12.36034800901422
slope,0.8,2019-09,0.9683653727013194,Bear,-35.70889779916474
slope,0.8,2019-10,0.9665927742364298,Bear,-35.70889779916474
slope,0.8,2019-11,0.957787902719194,Bear,-35.70889779916474
slope,0.8,2019-12,0.8586232057018038,Bear,-35.70889779916474
slope,0.8,2020-01,0.9293116013210692,Bear,-35.03091217438568
slope,0.8,2020-02,0.96465579975064,Bear,-30.09792506344231
slope,0.8,2020-03,0.9823278946947966,Bear,-7.508801311518287
slope,0.8,2020-04,0.9907089227048809,Bear,-7.508801311518287
slope,0.8,2020-05,0.9815517090267302,Bear,-7.508801311518287
slope,0.8,2020-06,0.9107391078690131,Bear,-7.220151177391654
slope,0.8,2020-07,0.5092129571160715,Bear,-7.253996740571744
slope,0.8,2020-08,0.25699583699334433,Bull,-7.253996740571744
slope,0.8,2020-09,0.12996929307699667,Bull,-7.817720647628201
slope,0.8,2020-10,0.06712729298871788,Bull,-7.817720647628201
slope,0.8,2020-11,0.03844060743463613,Bull,-7.817720647628201
slope,0.8,2020-12,0.043222367242977955,Bull,-7.817720647628201
slope,0.8,2021-01,0.02161245516762295,Bull,-6.484782512052478
slope,0.8,2021-02,0.010807374152944294,Bull,-7.403461627668206
slope,0.8,2021-03,0.005405068799743439,Bull,-7.41072259557074
slope,0.8,2021-04,0.0027063937367666096,Bull,-12.008311333757815
slope,0.8,2021-05,0.001361458357524957,Bull,-14.105002607448291
slope,0.8,2021-06,0.0006942323109520729,Bull,-14.105002607448291
slope,0.8,2021-07,0.0004628560342666918,Bull,-20.29917010731119
slope,0.8,2021-08,0.00033264756113901366,Bull,-18.476031508636524
slope,0.8,2021-09,0.0004381511337668824,Bull,-14.804715428229386
slope,0.8,2021-10,0.0007222959391871849,Bull,-13.700956530435404
slope,0.8,2021-11,0.5003611093526834,Bull,-15.826997871484672
slope,0.8,2021-12,0.27741120375776224,Bull,-22.578311680558038
slope,0.8,2022-01,0.13944531445681693,Bull,-17.313566132999235
slope,0.8,2022-02,0.07076167539196017,Bull,-16.93207993889052
slope,0.8,2022-03,0.03765139298258305,Bull,-21.879891694006993
slope,0.8,2022-04,0.026165030223858958,Bull,-20.0204095960431
slope,0.8,2022-05,0.01459345228561851,Bull,-19.74794040710648
slope,0.8,2022-06,0.011344173241337612,Bull,-14.92113843121784
slope,0.8,2022-07,0.007534423047727799,Bull,-14.92113843121784
slope,0.8,2022-08,0.005970108243092178,Bull,-12.805568347769302
slope,0.8,2022-09,0.5029850414707983,Bull,-10.650944354368285
slope,0.8,2022-10,0.27332706785511574,Bull,-10.650944354368285
slope,0.8,2022-11,0.1389013350211955,Bull,-10.531330529144933
slope,0.8,2022-12,0.5686178814624234,Bull,-5.436753639916714
slope,0.8,2023-01,0.30224956304246625,Bull,-5.422280511656896
slope,0.8,2023-02,0.1533655644318353,Bull,-6.095455469581212
slope,0.8,2023-03,0.07846609568854211,Bull,-7.652596010790235
slope,0.8,2023-04,0.0407234270691628,Bull,-14.588296075938468
slope,0.8,2023-05,0.021343402448363257,Bull,-14.588296075938468
slope,0.8,2023-06,0.011139876442800612,Bull,-14.588296075938468
slope,0.8,2023-07,0.007275187753472607,Bull,-14.588296075938468
slope,0.8,2023-08,0.004699561189966795,Bull,-12.42811367563088
slope,0.8,2023-09,0.008608944298603543,Bull,-8.761303280623856
slope,0.8,2023-10,0.5042991045596774,Bull,-8.761303280623856
slope,0.8,2023-11,0.25955487909807917,Bull,-8.761303280623856
slope,0.8,2023-12,0.1306274660660212,Bull,-8.761303280623856
