ym,logB_bull,logB_bear,lldiff,raw_dur,raw_plain,E_d_bear,frac_long,breadth,newlow,trend,d_breadth,d_newlow,diverg,kospi_ret,fcf_next,pb_FULL,exp_FULL,pb_NO_DURATION,exp_NO_DURATION,pb_NO_EMA,exp_NO_EMA,pb_NO_BOTH,exp_NO_BOTH
2023-02,-3.478641497095912,-10.096011741589923,6.61737024449401,0.00011829643193450869,0.00012499839198142564,1.0009574403497603,1.816670441279322e-08,0.43517241379310345,0.017767348307073418,0.0031616326523328203,0.2056699610951357,0.005543239648329784,-0.025122540546022858,0.026528796723759074,0.0107858422754575,0.14529188447934546,0.8500000000000001,0.14750793291296696,0.8500000000000001,0.00011829643193450869,1.0,0.00012499839198142564,1.0
2023-03,-14.481964446418594,-9.892239580092141,-4.589724866326453,0.9079978139591723,0.9228576785098853,1.00031304752665,5.5725381350623764e-12,0.4830537487161931,0.015318015318015318,0.038573901473973965,0.3354097696586015,-0.12175153228495565,0.05634500389223979,0.009960159558901616,0.039093838761089,0.5266448492192589,0.45,0.5351828057114262,0.45,0.9079978139591723,0.2,0.9228576785098853,0.2
2023-04,-3.3136395220945594,-9.221034624500843,5.907395102406284,0.0014271645855027278,0.0006849512210512712,1.9645083643228929,1.4813577780227933e-10,0.4519850695622667,0.03245033112582781,0.04218945826008652,0.0978400817023985,0.01830891698441367,0.2221768641664314,0.030217541666638148,-0.0221288598626459,0.2640360069023808,0.75,0.26793387846623873,0.75,0.0014271645855027278,1.0,0.0006849512210512712,1.0
2023-05,-2.7832700944018884,-9.886250526807403,7.102980432405515,7.345189303308654e-05,6.98392541770035e-05,1.0064928060147451,4.107928160861365e-10,0.5238095238095238,0.025303976339139007,0.06712525867587818,0.08863711001642038,0.00753662803206559,0.10737146091131122,-0.0049823397074086895,0.0550485712986904,0.13205472939770696,0.75,0.13400185886020788,0.75,7.345189303308654e-05,1.0,6.98392541770035e-05,1.0
2023-06,-2.9095285124346915,-9.642020514417709,6.732492001983017,9.071681077691532e-05,0.00010132001137242866,1.000171473941483,9.120474423943127e-14,0.5435586949209552,0.031942633637548894,0.05629279850645504,0.0605049462047621,0.016624618319533574,-0.06691607386307136,0.02663517558449069,0.0688602240989307,0.06607272310424193,0.9500000000000001,0.06705158943579015,0.9500000000000001,9.071681077691532e-05,1.0,0.00010132001137242866,1.0
2023-07,-3.5780899012990783,-9.450784025374652,5.872694124075574,9.977520725977737e-05,0.00011487054700459653,1.0002629145892858,5.640060256691667e-14,0.43450586264656615,0.011658031088082901,0.06920165333066294,-0.01747920691570054,-0.02079230003774491,0.5077290024705287,-0.02898679482832678,-0.0332527710550454,0.033086249155750855,0.9500000000000001,0.03358322999139737,0.9500000000000001,9.977520725977737e-05,1.0,0.00011487054700459653,1.0
2023-08,-3.040924213905085,-8.28125963696821,5.240335423063125,0.0003398056943454949,0.00038657472678778673,1.0002816892407662,5.90567018091111e-14,0.4329450915141431,0.009958239640218438,0.027950871948379755,-0.09086443229538071,-0.01534573669892057,0.16579736572260467,-0.03567696310446833,-0.0017439451216527,0.016713027425048176,0.9500000000000001,0.016984902359092578,0.9500000000000001,0.0003398056943454949,1.0,0.00038657472678778673,1.0
2023-09,-4.571525269543916,-7.8523381244697115,3.280812854925795,0.003299919824121109,0.0036342885964246296,1.0008989161856414,5.499269619786422e-17,0.30453492221118833,0.04439476205685085,-0.012585355701384738,-0.23902377270976688,0.012452128419301954,0.38094124955437453,-0.07589239775626777,-0.0653056276905562,0.010006473624584643,0.9500000000000001,0.010309595477758605,0.9500000000000001,0.003299919824121109,1.0,0.0036342885964246296,1.0
2023-10,-32.01077973186611,-6.146916784845851,-25.86386294702026,0.9999999899346329,0.9999999903066066,1.0083877608841638,9.081863964092108e-17,0.17142857142857143,0.15584415584415584,-0.09427100994547444,-0.2630772912179947,0.14418612475607295,0.2620548941389518,0.11295047385245627,0.0713503463106879,0.5050032317796088,0.5,0.5051547928921826,0.5,0.9999999899346329,0.2,0.9999999903066066,0.2
2023-11,-3.1643470560156244,-8.085260695984664,4.920913639969039,0.0011351028936187934,0.000515987362543792,2.0088052784476207,7.464712199236816e-13,0.35037447085639856,0.02478042659974906,0.010664219656660182,-0.08257062065774456,0.014822186959530623,0.35063339740902455,0.047327914512986125,0.0562034786091374,0.25306916733661383,0.75,0.25283539012736317,0.75,0.0011351028936187934,1.0,0.000515987362543792,1.0
