ret_1m,ret_3m,ret_6m,ret_12m,ma_gap_50,ma_gap_100,ma_gap_150,ma_gap_200,ma_slope_50,vol_1m,vol_3m,dist_high,up_days_1m,pred_month,cutoff,bull_1m,bull_3m,lr_bull_1m,gb_bull_1m,lr_bull_3m,gb_bull_3m
0.028936199488780012,0.5854118810523117,0.7040825919474836,0.18066489846011669,0.0653128765769384,0.29089636656965223,0.42423817687551013,0.45399850925654883,0.18911645848213232,0.15201114215028735,0.2570055707140402,-0.10846402715847758,0.47619047619047616,1999-02,1999-01-29,0,1,,,,
-0.03649772463800238,0.17911395374164507,0.6426924526179385,0.012873668700775553,-0.07671343016187826,0.0832346839595628,0.21919789475902607,0.2952000627208069,0.07526157720147086,0.12416376450768757,0.26070861907626725,-0.188610675319543,0.38095238095238093,1999-03,1999-02-26,1,1,,,,
0.15920372760603918,0.09501646838096778,1.0809546312538973,0.20918145702091806,0.09215237772615059,0.16222321949577645,0.33307064138015674,0.446893223949155,0.005915660766223629,0.09264823188018777,0.20956854090475252,-0.03427729357961973,0.6190476190476191,1999-04,1999-03-31,1,1,,,,
0.215855198233611,0.41669343697694483,0.9674528089264636,0.713508439009277,0.18975317086860422,0.2651348777837892,0.4443269017442537,0.5974615746385212,0.11611313862023831,0.11062188584288692,0.19107957589346833,-0.05212971942799549,0.7142857142857143,1999-05,1999-04-30,0,1,,,,
-0.022043244367217496,0.4152598219176138,0.6687526041929739,1.0315209614410428,0.03522950951018622,0.15111512807990168,0.27364664970118824,0.436527781241391,0.1311435259806657,0.10389195080036999,0.1797145053681001,-0.09606500741950752,0.6190476190476191,1999-06,1999-05-31,1,1,,,,
0.17152262686667719,0.4265404825068966,0.5620853211571835,1.9112129738797057,0.11719488711952875,0.27287848061502484,0.372646113274431,0.5470001626689254,0.10702182238338809,0.13176409946589832,0.2018349911673033,-0.022202522633293476,0.6666666666666666,1999-07,1999-06-30,1,0,,,,
0.05406638328046154,0.2816980614104374,0.7157111637639513,1.820675256990242,0.0971946865665767,0.22785919800508259,0.35776354229990215,0.5071886421544429,0.11325107843062376,0.16020000564704592,0.23402828074919124,-0.05662844742953854,0.5714285714285714,1999-08,1999-07-30,0,0,,,,
-0.022848264481056813,0.20517595302282876,0.761971939352639,2.0231762617064954,-0.007125889539217112,0.09336721147913773,0.22697429048772522,0.331743848579918,0.0624331243860663,0.09851937724827037,0.23007167206232484,-0.08760328438986165,0.5238095238095238,1999-09,1999-08-31,0,1,,,,
-0.11287226818351559,-0.09108892538104019,0.31291113605753673,1.8576604850690073,-0.103322808425517,-0.061637803331768604,0.024599633152422085,0.11069394517347031,-0.011491957477047898,0.10335459215298395,0.21310700536433066,-0.18653998911980252,0.42857142857142855,1999-10,1999-09-30,0,1,,,,
-0.0031930719863462187,-0.14046319045975386,0.10166666249864575,1.2002218391088864,-0.05926289256579276,-0.08146162628539577,-0.02044346362481786,0.0687816680457265,-0.04987904730250903,0.10838252954232362,0.17757115231864465,-0.18913742549255697,0.42857142857142855,1999-11,1999-10-29,1,1,,,,
0.13702582513746053,0.06267322893728111,0.28070822143633434,1.1629844519833612,0.11619984215620205,0.08449566457714375,0.124809355659945,0.2129414445776463,0.007650384974636326,0.09169009522470514,0.18415900874169577,-0.030420436150804142,0.6190476190476191,1999-12,1999-11-30,1,0,,,,
0.06617503150311843,0.22948402891012987,0.11749164994355454,0.87689629628309,0.09125769662352168,0.11417663901312314,0.12010298618874904,0.18806088046493508,0.05678339358884754,0.09223126535396961,0.17200622480602798,0.0,0.5714285714285714,2000-01,1999-12-28,0,0,,,,
-0.06149759556447798,0.14974114239343006,-0.05490083796450074,0.7767822592579317,-0.026426589626862063,0.016395888688610416,0.010123572996296737,0.053082973125961,0.03384306294906425,0.13189874041610686,0.187961494610632,-0.10874001919854825,0.42857142857142855,2000-02,2000-01-31,0,0,,,,
-0.12030751758405855,-0.14837928450366167,-0.13699629050618078,0.5928546874814788,-0.11645271672728619,-0.10606400419274453,-0.1053935944661687,-0.08955778539068782,-0.034215669199707754,0.11484780148775806,0.19733869920663688,-0.21780105158618557,0.42857142857142855,2000-03,2000-02-29,1,0,,,,
-0.037690264139801366,-0.14396506103940554,-0.009138203660788768,0.3909012078054952,-0.038400748055726464,-0.07894996937260934,-0.06243458859183104,-0.06649000328991561,-0.043647654594931695,0.08704774053293392,0.20991333362785103,-0.18705622952316225,0.5238095238095238,2000-04,2000-03-31,0,0,,,,
-0.18613466713278426,-0.18085006589500485,-0.0919458336309934,-0.08638752551395357,-0.13621793188749087,-0.19555018557296344,-0.19291956291465318,-0.20318758408273163,-0.06711918577407605,0.1762454525315505,0.24259026926501862,-0.3150494902056974,0.38095238095238093,2000-05,2000-04-28,0,0,,,,
0.05752307878868046,-0.15620783632948865,-0.2515646078983691,0.016429438636759164,-0.060203082130406704,-0.13792899794350677,-0.16833518728760466,-0.17380859273818217,-0.07605658906845159,0.15245216566077305,0.25856718433168147,-0.30892130808321583,0.42857142857142855,2000-06,2000-05-31,1,0,,,,
0.12206914415515069,-0.07385734867847338,-0.14349188448211692,-0.06392342171453202,0.08748934456090485,0.006215634057050723,-0.05280899168119668,-0.058588248536941556,-0.030319580980018634,0.1271954280774975,0.2618152699720746,-0.22456192361707283,0.6666666666666666,2000-07,2000-06-30,0,0,,,,
-0.13790456752244085,-0.010179058598817736,-0.238246861869575,-0.2771588985774357,-0.09002911939986125,-0.11152209749736941,-0.16134018004718342,-0.17998334313560949,0.03046134242403209,0.0960089508692052,0.22338186586902653,-0.33338689316404435,0.5238095238095238,2000-08,2000-07-31,0,0,,,,
-0.052922544025311935,-0.059108063448941595,-0.20608275707744494,-0.24952594619357094,-0.09709216982141544,-0.09428429994329224,-0.1441962985405525,-0.18716969984140264,-0.016855034910126743,0.11627094774113096,0.2009379719305718,-0.3497696312532447,0.38095238095238093,2000-09,2000-08-31,0,0,,,,
-0.16205029618493783,-0.2428167799766522,-0.3050780506183093,-0.3306627786865942,-0.11326246942868112,-0.16342631763448723,-0.20128440239454848,-0.24862919972914665,-0.09705884317599578,0.15491110930856972,0.21334523410072248,-0.42096620705108645,0.3333333333333333,2000-10,2000-09-29,0,0,,,,
-0.16101887569179885,-0.2929859476046125,-0.31180613618927155,-0.3659667025031831,-0.16192501553837169,-0.2613225479330584,-0.28801151836005234,-0.3318463933062481,-0.11230371487234692,0.14987749382380433,0.2463578017719903,-0.5142015773792783,0.42857142857142855,2000-11,2000-10-31,0,1,,,,
-0.0720351302497062,-0.3039121703130826,-0.2236518886581319,-0.4751234194282654,-0.0781211553504404,-0.20355356075502262,-0.25051423015211605,-0.2984347048489133,-0.09443720855564874,0.10306169530620761,0.24663639089127048,-0.5191588682169971,0.42857142857142855,2000-12,2000-11-30,0,1,,,,
-0.04939347150138729,-0.14121848862570963,-0.3549038640098251,-0.5021753238659649,-0.054311417302987386,-0.15172052847039896,-0.22980940470319944,-0.2736449947614549,-0.04322926539022498,0.1125291409870381,0.21502047698243068,-0.5235118819833335,0.47619047619047616,2001-01,2000-12-26,1,1,,,,
0.20709119068574178,0.13367578567717997,-0.20668897961665633,-0.35028654531769765,0.12053239507326885,0.08606581223339971,-0.026284013004965523,-0.073480445984064,0.03075384218612842,0.1376611840900548,0.210734261916261,-0.371576514212134,0.7619047619047619,2001-02,2001-01-31,0,0,,,,
-0.022389912179523908,0.08777864767596122,-0.20625553359460214,-0.3935293076586375,0.0028863135849319654,0.03188007568960982,-0.045157175133655136,-0.10693799833167306,0.04732582809521646,0.08856421940362215,0.1974842909079038,-0.36836241668384984,0.5238095238095238,2001-03,2001-02-28,0,1,,,,
-0.09493168517640649,0.017521923621605096,-0.1220993988550596,-0.38207717039761013,-0.08966244214709862,-0.06295936614860609,-0.09548768605890812,-0.16772517713380386,-0.0029186229152267096,0.08206742332234607,0.18100498339225746,-0.42409003194350725,0.38095238095238093,2001-04,2001-03-30,1,1,,,,
0.10225276595417432,-0.03215206588367514,0.05749403141717124,-0.31021137308354085,0.055897277478716534,0.039893849074811305,0.03925974091510365,-0.040773625468257024,-0.05114587140444049,0.10258746017411627,0.15917566458978907,-0.32192560487507105,0.47619047619047616,2001-05,2001-04-30,1,0,,,,
0.04875785564898294,0.05891714062791986,0.15186745523313427,-0.1413704149474534,0.09027034140032741,0.07050787753688059,0.09471372388951904,0.05310153978448451,0.02764456977567753,0.07320646704026623,0.15170179046776852,-0.28105512324877047,0.5714285714285714,2001-06,2001-05-31,0,0,,,,
-0.052974092060505296,0.1361779663080802,0.12119445849523047,-0.21594379464769975,-0.0005501591294183594,0.03735800212092388,0.049088132886684566,0.044775539994645674,0.06357544511910418,0.06872249822324283,0.14085752761157994,-0.30105579132594973,0.38095238095238093,2001-07,2001-06-29,0,0,,,,
-0.09003077756160893,-0.062023691400761916,-0.09218156747217099,-0.33333746580846424,-0.075602131038359,-0.04448986693180479,-0.050543608078136626,-0.03771012892743797,-0.016150269164114328,0.06600087579154013,0.11842813166688305,-0.3207701039955483,0.42857142857142855,2001-08,2001-07-31,1,0,,,,
-0.031414903189555865,-0.10953017305026935,-0.057066237030952593,-0.25155154345649955,-0.03585577667067508,-0.0517989317889499,-0.04580776656506791,-0.03608874535683071,-0.03306759220168998,0.06860373842834412,0.12089978864126605,-0.2619785865850408,0.5238095238095238,2001-09,2001-08-31,0,1,,,,
-0.1500460608011227,-0.19399124772706533,-0.0842306150160238,-0.20855336069482266,-0.10604731759505337,-0.15159659040470963,-0.1417095530140281,-0.14664770528265658,-0.052633290530354815,0.1564676156781879,0.18370679240140075,-0.24107269687519883,0.42857142857142855,2001-10,2001-09-28,1,1,,,,
0.1385113510297986,0.008021981944219991,-0.03381062314127481,0.0442101982422054,0.025308127789738677,-0.020631554985503953,-0.030457751315426274,-0.04123564282350156,-0.02485460804941353,0.06897816260260964,0.18757444862248723,-0.14910211542515495,0.7142857142857143,2001-11,2001-10-31,1,1,,,,
0.18342550472714225,0.1409207444913596,0.02461734534067639,0.19815776962511866,0.16679251597585898,0.17030908358051722,0.13695050683018106,0.14571156484151238,0.052990888738936315,0.09714971287514737,0.20085641710285046,-0.04546664940280898,0.6666666666666666,2001-12,2001-11-30,1,1,,,,
0.09759183375477165,0.46706144285248774,0.18629865350243424,0.2990636932715942,0.1263152025794192,0.2107114562251482,0.20394567053103319,0.21720687178974463,0.1291323958568742,0.11228734886199347,0.1603559564435459,-0.015330003964469485,0.5714285714285714,2002-01,2001-12-28,1,1,,,,
0.031891847338275436,0.3909559337314428,0.40211415711704235,0.26420839236778404,0.07909892489853054,0.22407772358361888,0.2573737846441402,0.25999873681733576,0.11841015683896083,0.08889683532500547,0.17505202939221864,-0.041230881924538054,0.5714285714285714,2002-02,2002-01-31,1,1,,,,
0.05848866368949435,0.2709476418101515,0.43840226586068765,0.3470282935061737,0.11789337020898993,0.24524502843371132,0.3271474396429679,0.33997520804953707,0.07678264779870303,0.0996246434506026,0.188294798076987,-0.0025787244468037374,0.47619047619047616,2002-03,2002-02-28,1,1,,,,
0.08936764307377065,0.38912066908714427,0.8647428271108342,0.6815561162073378,0.11728402561503981,0.2322663625283432,0.3582534953550811,0.40382471679735876,0.09692389736335638,0.0546126416107392,0.1479337267717569,-0.007623611811383935,0.6666666666666666,2002-04,2002-03-29,0,0,,,,
-0.05944749683827977,0.1116918114168306,0.5555966722318832,0.5142103221821201,-0.025787450204163398,0.06912494538909164,0.18950890459643865,0.2596562764792252,0.07868071218653094,0.09919965516013807,0.15166094617384707,-0.10160936848424418,0.47619047619047616,2002-05,2002-04-30,0,0,,,,
-0.07380266789779011,-0.028768602179606972,0.2343842547118058,0.2791520328354644,-0.08536576005408181,-0.03545452689416961,0.05012056177369484,0.13625325908224628,0.005431702669478122,0.09276082637118666,0.14812104826017786,-0.1506062895485829,0.38095238095238093,2002-06,2002-05-31,0,0,,,,
-0.12497645925475409,-0.17700512751840347,0.1478556289545392,0.219753335402888,-0.10782073285036942,-0.10920377733367526,-0.054090224206425175,0.030816618248783678,-0.04830244919645055,0.10876027410411619,0.17074595637756337,-0.20785829683262425,0.5238095238095238,2002-07,2002-06-28,0,0,,,,
-0.033296506683856086,-0.17439203118733926,-0.00879396328621862,0.31562649445210167,-0.08472389428452942,-0.13354649664708873,-0.1015798790261222,-0.038762458639200026,-0.0576911067250131,0.11185529667317456,0.18123023162774066,-0.23423384834669791,0.5238095238095238,2002-08,2002-07-31,1,0,,,,
0.025641073594463215,-0.13242220192670617,-0.06959109189605361,0.2985592931292105,0.00012145017185027918,-0.07401815867731498,-0.08073722252073223,-0.038939305554168246,-0.061369229167047123,0.06237819855483605,0.16707645454607584,-0.2145987820960067,0.5714285714285714,2002-09,2002-08-30,0,0,,,,
-0.10831243863880502,-0.09010037642771263,-0.26629063548941045,0.37899984948238075,-0.0906285246109012,-0.14714569371923703,-0.1863518321962515,-0.16593509924834793,-0.036499150971114336,0.09333301215393,0.1634108604007817,-0.3105662343519334,0.42857142857142855,2002-10,2002-09-30,1,0,,,,
0.010412000638682306,-0.0822713521464783,-0.24231591512446427,0.2463021897040032,-0.0328393329173704,-0.07843449108844691,-0.13953832440332725,-0.14525615035642736,-0.03879780111589071,0.12011977968394819,0.16290033596875367,-0.2972344650712202,0.5714285714285714,2002-11,2002-10-31,1,0,,,,
0.0999817983844562,-0.015752357735625666,-0.14608859776544303,0.17599332775530407,0.09520516471972384,0.043947012513185335,-0.013909677295193767,-0.05214852321372665,-0.02862115320966785,0.0739853509889037,0.16906588040310513,-0.22697070304642641,0.5238095238095238,2002-12,2002-11-29,0,0,,,,
-0.11371759670422055,-0.054495848410043846,-0.10588856603253138,-0.03197698612803179,-0.08173987544652717,-0.08592216875855352,-0.12338947467762629,-0.16938961110734574,0.03293670979345231,0.08094148281573849,0.1648991693065068,-0.33069186805037587,0.42857142857142855,2003-01,2002-12-30,0,0,0.42286942567099234,0.5147409583230391,0.4188566694574005,0.2160190018670445
-0.05687196739007905,-0.12079979828423737,-0.15490825161178656,-0.1645941114989422,-0.1168053676303028,-0.11391772112418241,-0.14218706464288478,-0.18828663874075013,-0.019426938351519873,0.08876064093303349,0.143292936917978,-0.3687567383045296,0.42857142857142855,2003-02,2003-01-30,0,1,0.6422075605086025,0.5590693572286219,0.4339248268416788,0.23573999239338206
-0.01357672622202677,-0.18061432686551493,-0.205393752495301,-0.2593160140741698,-0.07851259619903139,-0.11241317548463725,-0.13776104919184817,-0.1784207573173915,-0.07041145528175974,0.08008445910186293,0.14235140543692174,-0.38628000803551565,0.38095238095238093,2003-03,2003-02-28,0,1,0.6895191680135095,0.7323120341931157,0.44163215293451663,0.5171281549353057
-0.0690439861919665,-0.18452775658630505,-0.1912863122153705,-0.4021071632350881,-0.07287090523596651,-0.14830967595720446,-0.1698226219534794,-0.20112797566826668,-0.07470896441320163,0.10928600107486663,0.16425231940943277,-0.4286536826864452,0.3333333333333333,2003-04,2003-03-31,1,1,0.6159484741068304,0.7310914643980068,0.49512743428746336,0.5419063677887223
0.11287503398491827,0.012655003581507396,-0.10967351658266222,-0.3454662888226858,0.0470531454139711,-0.011828258012422266,-0.04224042981005527,-0.07721945792713036,-0.0060261849356678665,0.1065304978027682,0.17139581153763844,-0.3150521061916681,0.6666666666666666,2003-05,2003-04-30,1,1,0.59363441083768,0.6450841694873667,0.45970993689528716,0.617007502387308
0.11317697298586782,0.08749091614032234,-0.10262658876367181,-0.26607653615975535,0.07168704263653414,0.06942352866528756,0.017260087626567833,-0.008804315957183007,0.032279161779996235,0.08135433179049596,0.16688950355705914,-0.25878514635274286,0.6190476190476191,2003-06,2003-05-30,1,1,0.5541045170789237,0.22602337820338303,0.44527611660867683,0.34428895442016133
0.05929510053964915,0.21969555541035546,-0.011640279961024347,-0.13949370292007268,0.06265732131031942,0.11651816661633907,0.07620313404910073,0.058580865941369575,0.07010676227077717,0.05939000520993485,0.14329281187100756,-0.164665393791262,0.6666666666666666,2003-07,2003-06-30,1,1,0.5296853987700451,0.36514612955398645,0.3803008806296283,0.2851117314879148
0.0574583468414227,0.2539453710592412,0.1880911523109483,-0.013821317627781382,0.05943354555368696,0.14035428431970987,0.14763572691624693,0.12173814007578643,0.06650037761937244,0.05186464992120635,0.11188547130219866,-0.05114492664223036,0.6190476190476191,2003-08,2003-07-31,1,1,0.6394777867246161,0.300875366780289,0.36182016217679913,0.7079452142533361
0.06345998003185116,0.2008759538582976,0.28667020997185344,0.02560392254994759,0.06898975075304858,0.14563085609484383,0.20017555388089003,0.17940036598392273,0.0583863378574474,0.051044989177772504,0.0924277557322304,0.0,0.6190476190476191,2003-09,2003-08-29,0,1,0.6882224524404307,0.62188737261611,0.3615501811264456,0.698307030382531
-0.08097705146259848,0.0322160851368849,0.2568381636795387,-0.009373367652823261,-0.044939259514552465,0.008943711321045322,0.07031403481830711,0.07487630648645438,0.032695135264739106,0.061745920744316875,0.09747448379848897,-0.09113178594193683,0.42857142857142855,2003-10,2003-09-30,1,1,0.5834983322182532,0.231827019562249,0.4109456430251563,0.5394918795272617
0.1108492378989776,0.0831060136522781,0.32975272850553017,0.1900278266394697,0.04279042829575075,0.08369999929118355,0.1506896959620847,0.19067029947864844,0.027611388880422583,0.06232652358801211,0.10492251298356946,-0.00455507682357803,0.6190476190476191,2003-11,2003-10-31,1,1,0.6696212248098026,0.6352353514390259,0.4328640223902381,0.7908030590589665
0.01302897193496455,0.04901316657134536,0.29607684925448785,0.16741934409938608,0.04392459236476265,0.06741650117660525,0.12349602869879672,0.18065523157576768,0.01797704659523558,0.07346459626437574,0.11659883099890454,-0.020821282459667856,0.5238095238095238,2003-12,2003-11-28,0,1,0.5891392439939115,0.4035579580290513,0.38473714205391396,0.7955444536473204
0.0182496790054254,0.1622749158045278,0.19971886344455236,0.14274641855935388,0.024864212950838738,0.05922260325518525,0.10088334878675598,0.16261013487968,0.03718704160887576,0.053665033332200546,0.10970587922978664,-0.013926670655203699,0.5238095238095238,2004-01,2003-12-30,1,1,0.6703373195794444,0.38359311203716423,0.462674436476429,0.8047231131531974
0.07059493163685038,0.11408728393749823,0.2195647970647261,0.3372734436564224,0.04382412854782847,0.07992020265904554,0.11553331395398891,0.17144881582609495,0.029446651672974777,0.04179185471636184,0.09798567266339284,-0.023635251020290182,0.5714285714285714,2004-02,2004-01-30,1,1,0.6356047237648695,0.6514166701620732,0.477036567492144,0.30708983669461193
0.035092051548523795,0.17218862110033828,0.17111640832950137,0.46394890221175955,0.046275978266083984,0.08913827085891679,0.1266513045680575,0.17513276559987712,0.03962034442603035,0.043581027020018724,0.08168362187866524,-0.001559680042779843,0.6190476190476191,2004-03,2004-02-27,0,0,0.654102202658198,0.39371602221172997,0.42909671615295264,0.3702358010108482
-0.020807176872440603,0.11097093377283063,0.2340228387403176,0.5489215880907687,0.012732478478720832,0.05266329140505932,0.0896412336933956,0.12893321041010886,0.02744048474756977,0.0569246877929497,0.08410605295640236,-0.02967721244960342,0.42857142857142855,2004-04,2004-03-31,0,0,0.6458497911155676,0.5502364905672577,0.45020837426195753,0.472784545567209
-0.0121585359948162,0.010978776610762742,0.1532673677969283,0.40821267154931995,-0.02831295034655934,0.0034015302157408556,0.04220638518833275,0.07388480814787268,0.02215662927092521,0.0636507678949515,0.09609162780815997,-0.07822145043490303,0.5238095238095238,2004-05,2004-04-30,0,0,0.5774076636497936,0.20811348575189687,0.4624046345505372,0.3556271016069742
-0.1086568293108976,-0.07270982802121106,0.04469428046377666,0.34791073613296497,-0.06281526793439174,-0.06488703959636155,-0.039078907053135215,-0.010097078349324495,-0.03468641766404568,0.12862178078096131,0.1524014311516548,-0.14125159823940514,0.5238095238095238,2004-06,2004-05-31,0,0,0.4550468578214903,0.300031032660738,0.311438474274698,0.024115084212237372
-0.03675060468774405,-0.10161547397236104,-0.02330524338389406,0.13801791356978366,-0.025960049531930762,-0.06871289659815227,-0.05814849328418692,-0.036908310010186685,-0.058199436271359706,0.0969249130045962,0.16922261875832983,-0.16053460240067963,0.47619047619047616,2004-07,2004-06-30,0,1,0.46666876269395924,0.4786161828773295,0.38026637839857325,0.3404877846942932
-0.05486935058276121,-0.147767831847881,-0.13841136525323294,0.05093613552473708,-0.03705477739405616,-0.097338705520991,-0.11149483317069264,-0.10027554807248429,-0.050103527960779326,0.061410640240776575,0.16851788125657935,-0.21443066814802192,0.5238095238095238,2004-08,2004-07-30,1,1,0.34735085386216896,0.6651361795095853,0.34878290953822044,0.40990851238965953
0.11670531460216793,0.043516102474957075,-0.10636004082630857,0.06472604213133937,0.05797542976246217,0.015171422152286507,-0.01867085597689977,-0.015885716349239964,-0.0036277013591708984,0.04010313714043679,0.11649963222042697,-0.14154006215406256,0.7142857142857143,2004-09,2004-08-31,1,1,0.5909268367897077,0.3476924677030532,0.45126883835632325,0.5911711469228534
0.030593655974278322,0.06273947264113544,-0.04525130258043053,0.16171887437672328,0.057485856191451745,0.07083347861963452,0.02439585178901238,0.017311342042174216,0.04280843302302961,0.046857416861493174,0.09260180953301898,-0.10786698605481715,0.5238095238095238,2004-10,2004-09-30,0,1,0.5050107421394666,0.1508973773761593,0.36841078031018004,0.5570778837514633
-0.0002993689206676198,0.14266167119759765,-0.04634393887852628,0.10700932272457608,0.0015747812074351497,0.053296311988195066,0.028843991624273757,0.01143347831607211,0.05550708507017932,0.07661336666666185,0.10081940051749806,-0.10813406295229389,0.47619047619047616,2004-11,2004-10-29,1,1,0.6200514207784971,0.20989687623847192,0.42156623850732383,0.7075439093084578
0.05073836940462062,0.09050037245400389,0.0915849047956594,0.16507658610010112,0.02784303925233278,0.07726729209545913,0.08981226080003135,0.06262775765704176,0.023356661094779962,0.05866876297520262,0.10551687012917085,-0.061961840214595276,0.5714285714285714,2004-12,2004-11-30,1,1,0.599021285304342,0.43814689984273775,0.49372143925161777,0.7990957942341674
0.02180656407776116,0.017119971385180843,0.18598925522031107,0.13042709823899457,0.038774544543480616,0.06074689534685884,0.09933274280136661,0.0851024368093225,0.008925090034666683,0.04605155924872968,0.09651383540961975,-0.04288188230789647,0.5714285714285714,2005-01,2004-12-30,1,1,0.48760275528913594,0.5694986857737044,0.5300634700422349,0.9680822570177656
0.04105280605239425,0.10160987283519174,0.29615472338163196,0.09923395663763257,0.05426284191223285,0.0748511128070446,0.11900976418327813,0.12727520700430617,0.025758578848609437,0.045390813906485285,0.08528813789775931,-0.003589497853049961,0.42857142857142855,2005-02,2005-01-31,1,0,0.5909415084084157,0.5290959439807098,0.6461603355488817,0.9784476691208461
0.10519070302016975,0.1591651442097155,0.2579574140898089,0.16975671004429582,0.10105069457494165,0.13915314732827722,0.17924363275326627,0.21135688237101347,0.04300367883638101,0.042819901812222,0.07928156904816487,0.0,0.6666666666666666,2005-03,2005-02-28,0,0,0.6611496773278926,0.6321991598514275,0.6421385366949567,0.9570282004256762
-0.041489646050853035,0.10114257358488454,0.1605336149610881,0.11774984551348333,0.0002815344381117413,0.050697382355023635,0.08225776939674878,0.12618592423382435,0.047860574785942855,0.05318865472316356,0.08309711822600628,-0.05583745106860605,0.38095238095238093,2005-04,2005-03-31,0,1,0.5902103272507758,0.638193991512254,0.5904748726072166,0.8994016608348553
-0.04620861777172269,-0.004152538404927464,0.12518677138248324,-0.004555018781176923,-0.06506925999200719,-0.027034736956106697,0.0019293766523897915,0.03888913007635875,0.010918934275263359,0.049857759799876424,0.0865737786171026,-0.10900575155165859,0.5238095238095238,2005-05,2005-04-29,1,1,0.5921956439305528,0.24096034928566745,0.6339242668294783,0.7712191138079529
