pred_month,cutoff,kospi_mom_1m,kospi_mom_3m,kospi_mom_6m,kospi_vol_1m,kospi_vol_3m,kospi_dd_cur,kospi_ma200_gap,spx_mom_1m,spx_mom_3m,spx_mom_6m,spx_vol_1m,spx_vol_3m,spx_dd_cur,spx_ma200_gap,sox_mom_1m,sox_mom_3m,sox_mom_6m,sox_vol_1m,sox_vol_3m,sox_dd_cur,sox_ma200_gap,bear_1m_ret_3,bear_3m_dd_10,bear_6m_dd_15
1999-10,1999-09-30T00:00:00,-0.11287226818351559,-0.09108892538104019,0.31291113605753673,0.10335459215298395,0.21310700536433066,-0.18653998911980252,0.11069394517347031,-0.028551792448024638,-0.07114616120607908,-0.008510350010011214,0.05293451303978471,0.08392386411573448,-0.09590638826993436,-0.017182878897491816,-0.04385396138564157,0.014473005265809746,0.2883548380489296,0.12933877605806376,0.19905551933841553,-0.13063092804462628,0.1526692766203086,0,0,1
1999-11,1999-10-29T00:00:00,-0.0031930719863462187,-0.14046319045975386,0.10166666249864575,0.10838252954232362,0.17757115231864465,-0.18913742549255697,0.0687816680457265,0.0625395414523846,0.026264074093887313,0.0061271703699217195,0.0701482407627391,0.10228027471658353,-0.039364788362305836,0.038008006689982166,0.11373155856418982,0.13390728966628318,0.46013606925558737,0.1374256707763774,0.20739647981098258,-0.03175622852363835,0.23738351968271876,0,1,1
1999-12,1999-11-30T00:00:00,0.13702582513746053,0.06267322893728111,0.28070822143633434,0.09169009522470514,0.18415900874169577,-0.030420436150804142,0.2129414445776463,0.019061858969220413,0.05187782448393463,0.07267473322545581,0.03745464387234612,0.09502871914106698,-0.025285211102304528,0.04576822124758939,0.09636039060829704,0.16750323587112081,0.539213480365915,0.1029090788204315,0.2130519061124615,-0.07707338158119026,0.28846239307973476,0,1,1
2000-01,1999-12-28T00:00:00,0.06617503150311843,0.22948402891012987,0.11749164994355454,0.09223126535396961,0.17200622480602798,0.0,0.18806088046493508,0.02897039375694055,0.1368429961703317,0.07858972721536239,0.03695008472491991,0.08624150967978383,-0.00046623671884526985,0.08490072499370815,0.09600345507668218,0.3309342744561008,0.47460131408931105,0.13730213526833943,0.21733423555708908,-0.007172564859226127,0.3994941099405762,1,1,1
2000-02,2000-01-31T00:00:00,-0.06149759556447798,0.14974114239343006,-0.05490083796450074,0.13189874041610686,0.187961494610632,-0.10874001919854825,0.053082973125961,-0.047805698420713694,0.023133914422617696,0.0500055793589822,0.07328267726635707,0.08844314749379949,-0.05090354879190062,0.027309655360692853,0.11889900787370888,0.39981644322175747,0.5872620691638797,0.1553782131220317,0.2245087655597172,-0.04595725712847076,0.43721130749129666,1,1,1
2000-03,2000-02-29T00:00:00,-0.12030751758405855,-0.14837928450366167,-0.13699629050618078,0.11484780148775806,0.19733869920663688,-0.21780105158618557,-0.08955778539068782,0.0046024067817875824,-0.029414001265765433,0.03202370340976679,0.061772147955407954,0.098384628758454,-0.06998805925110596,0.0033187383866593034,0.5626759932136984,0.8652450840978088,1.2504085556948898,0.15672975809626488,0.26122893576896755,0.0,0.9586095222974023,0,1,1
2000-04,2000-03-31T00:00:00,-0.037690264139801366,-0.14396506103940554,-0.009138203660788768,0.08704774053293392,0.20991333362785103,-0.18705622952316225,-0.06649000328991561,0.08454430976684413,0.019962536024970223,0.1682009709975849,0.08100007288489543,0.12293593203100661,-0.018907209106212464,0.08854260847121753,0.040432810389753326,0.6774866849436016,1.324541753153345,0.17951887906220196,0.28944319633272186,-0.11318119051186859,0.7067181248768568,1,1,1
2000-05,2000-04-28T00:00:00,-0.18613466713278426,-0.18085006589500485,-0.0919458336309934,0.1762454525315505,0.24259026926501862,-0.3150494902056974,-0.20318758408273163,-0.03718211564586438,0.06783761999513382,0.08193298553786277,0.09236636461097428,0.13587033239642063,-0.04912070309228389,0.048303725407778275,-0.01856260116712216,0.5642514777807295,1.2416439683888165,0.28177403881590835,0.3701200162854073,-0.12087217079310675,0.5653255802217212,1,1,1
2000-06,2000-05-31T00:00:00,0.05752307878868046,-0.15620783632948865,-0.2515646078983691,0.15245216566077305,0.25856718433168147,-0.30892130808321583,-0.17380859273818217,-0.03245361785395029,0.03002489572789724,0.022816410441563795,0.07262041140701338,0.14146183006966287,-0.0699592710017588,0.01888536711579758,-0.14228652954389587,-0.14822813311409877,0.638408849301189,0.22277940979424743,0.3948682567796712,-0.25083849893988897,0.24220100791164945,0,1,1
2000-07,2000-06-30T00:00:00,0.12206914415515069,-0.07385734867847338,-0.14349188448211692,0.1271954280774975,0.2618152699720746,-0.22456192361707283,-0.058588248536941556,0.003996325783248267,-0.02934777039493852,-0.009971090293729779,0.04541430050157132,0.1254148823341502,-0.0477000950694928,0.033459128945526384,0.06863240947950389,-0.03499478364225406,0.6187834013412383,0.16566602572601155,0.3942106011276114,-0.14421522287978705,0.3060174588614215,1,1,1
2000-08,2000-07-31T00:00:00,-0.13790456752244085,-0.010179058598817736,-0.238246861869575,0.0960089508692052,0.22338186586902653,-0.33338689316404435,-0.17998334313560949,-0.00801451651519347,-0.025486152865869194,0.02608177799005129,0.047344607450870865,0.09817284433822318,-0.06326189055947784,0.004398438907404545,-0.11907566349409426,-0.14622104912132783,0.27734362221994724,0.1985895349051039,0.34493232295673965,-0.25427506685459356,0.06614551265760404,0,1,1
2000-09,2000-08-31T00:00:00,-0.052922544025311935,-0.059108063448941595,-0.20608275707744494,0.11627094774113096,0.2009379719305718,-0.3497696312532447,-0.18716969984140264,0.054896854952090735,0.02736149606576399,0.07700277921167342,0.03030533664550458,0.06889253246275188,-0.006402725751685101,0.052607526042447894,0.20825777361147502,-0.004120077332109728,-0.048178040020368185,0.11672008179038276,0.27328767784729185,-0.1348735322490292,0.16693269931767274,1,1,1
2000-10,2000-09-29T00:00:00,-0.16205029618493783,-0.2428167799766522,-0.3050780506183093,0.15491110930856972,0.21334523410072248,-0.42096620705108645,-0.24862919972914665,-0.0439773707783363,-0.012436385345754974,-0.0414191755590233,0.04109199796423305,0.06912962480916819,-0.05954326365193441,-0.007523485076682768,-0.23852065821973467,-0.2533559087004461,-0.2794845571332414,0.17246628971863545,0.2917759834482045,-0.36103335273908743,-0.1676427151025227,1,1,1
2000-11,2000-10-31T00:00:00,-0.16101887569179885,-0.2929859476046125,-0.31180613618927155,0.14987749382380433,0.2463578017719903,-0.5142015773792783,-0.3318463933062481,-0.004755475200746262,-0.006464118352292547,0.010105327591574564,0.0764616462402946,0.0911775389323741,-0.06419804055829514,-0.008618495205723553,-0.10984314117821281,-0.22260412146728448,-0.3069146454386066,0.3082180941001521,0.37167837509209556,-0.4433756064908767,-0.277611517140275,0,1,1
2000-12,2000-11-30T00:00:00,-0.0720351302497062,-0.3039121703130826,-0.2236518886581319,0.10306169530620761,0.24663639089127048,-0.5191588682169971,-0.2984347048489133,-0.08006861010730892,-0.13357894639476842,-0.10987237014525375,0.05569012704192924,0.10149439634153366,-0.1391264027864888,-0.08557150851185247,-0.2761279836842466,-0.5342590510408871,-0.5361779397673289,0.21833698255368256,0.40821299142471745,-0.5970751779400175,-0.46673751518543394,0,1,1
2001-01,2000-12-26T00:00:00,-0.04939347150138729,-0.14121848862570963,-0.3549038640098251,0.1125291409870381,0.21502047698243068,-0.5235118819833335,-0.2736449947614549,-0.01980971234868234,-0.07848881565937693,-0.09331639920403312,0.07663895249957653,0.12152947794143061,-0.13896928558504817,-0.0832453375390193,-0.14199322468867936,-0.33513269522862754,-0.5064751021094609,0.2724770087052105,0.45031566895537467,-0.5656434436334898,-0.39675895108724724,0,1,1
2001-02,2001-01-31T00:00:00,0.20709119068574178,0.13367578567717997,-0.20668897961665633,0.1376611840900548,0.210734261916261,-0.371576514212134,-0.073480445984064,0.03463657667616449,-0.02334378878081811,-0.05012861904189958,0.07153249468061183,0.11921402241098505,-0.10569831962913312,-0.036232685880120186,0.26981845795643955,0.04147756415710324,-0.23397467190802435,0.2343745645954686,0.41220775373215157,-0.4506088906442405,-0.18536099714744692,1,1,1
2001-03,2001-02-28T00:00:00,-0.022389912179523908,0.08777864767596122,-0.20625553359460214,0.08856421940362215,0.1974842909079038,-0.36836241668384984,-0.10693799833167306,-0.09106643492901878,-0.08082465263481375,-0.1810658749498626,0.047918172661212316,0.11573732251850873,-0.18823407937631342,-0.11770528036915007,-0.24351111715107054,-0.1382786177842532,-0.5229099745925359,0.17542839744634672,0.40092120776957096,-0.5938937456195083,-0.3702164009865917,1,1,1
2001-04,2001-03-30T00:00:00,-0.09493168517640649,0.017521923621605096,-0.1220993988550596,0.08206742332234607,0.18100498339225746,-0.42409003194350725,-0.16772517713380386,-0.06517730451814474,-0.13033084383889004,-0.20432155128712526,0.08539321349194175,0.12111554860536335,-0.2370115525999531,-0.15779649876666269,-0.04506277822239657,-0.0964640424472748,-0.3954344884184241,0.24243092848439185,0.3888316669794977,-0.5705980012129133,-0.32726287976918256,0,0,1
2001-05,2001-04-30T00:00:00,0.10225276595417432,-0.03215206588367514,0.05749403141717124,0.10258746017411627,0.15917566458978907,-0.32192560487507105,-0.040773625468257024,0.08842720857472863,-0.08408781846290936,-0.08426899343788397,0.0867641290309894,0.13172079354565688,-0.17840308206324085,-0.07451098507542153,0.16256135639391456,-0.0737857826008731,-0.06134821501750032,0.29164189002086394,0.41851588384208344,-0.47793276006226515,-0.11725460785190744,0,1,1
2001-06,2001-05-31T00:00:00,0.04875785564898294,0.05891714062791986,0.15186745523313427,0.07320646704026623,0.15170179046776852,-0.28105512324877047,0.05310153978448451,-0.008385707659689823,0.011754442005020405,-0.060078304294402085,0.049663946716025135,0.13179489662325078,-0.17422099978263217,-0.054510826604964424,-0.10162952436923212,0.04896981520921306,0.03740994427178834,0.15346613750121627,0.40252722038424926,-0.5283148200258778,-0.1533981372822305,0,1,1
2001-07,2001-06-29T00:00:00,-0.052974092060505296,0.1361779663080802,0.12119445849523047,0.06872249822324283,0.14085752761157994,-0.30105579132594973,0.044775539994645674,-0.02503538942756467,0.0551998580178914,-0.08232522989625735,0.039415991448039665,0.10769710424364624,-0.19489469863417896,-0.05878293640349641,0.04239114755284934,0.14503532220559268,0.03458058628072358,0.14676656371509983,0.35460607040423486,-0.5071897127768159,-0.049935398435241085,1,1,1
2001-08,2001-07-31T00:00:00,-0.09003077756160893,-0.062023691400761916,-0.09218156747217099,0.06600087579154013,0.11842813166688305,-0.3207701039955483,-0.03771012892743797,-0.010740149595403703,-0.043594614424585454,-0.11829107780304182,0.05514641492656278,0.08271728822458368,-0.20354165001090052,-0.051687186003234076,-0.029178517824437922,-0.09087089210842836,-0.16839837106663702,0.1896127377918806,0.2809976568833225,-0.4792339653128246,-0.03316910025045472,0,1,1
2001-09,2001-08-31T00:00:00,-0.031414903189555865,-0.10953017305026935,-0.057066237030952593,0.06860373842834412,0.12089978864126605,-0.2619785865850408,-0.03608874535683071,-0.07140695797281382,-0.10538156185378555,-0.08686096870181426,0.04509478089402403,0.08066595392621953,-0.2546013259755784,-0.09511837850018368,-0.1430051249007489,-0.07291840124849669,-0.08103350095723139,0.13934538622235262,0.2790264128540744,-0.50749626092409,-0.08255614034079173,1,1,1
2001-10,2001-09-28T00:00:00,-0.1500460608011227,-0.19399124772706533,-0.0842306150160238,0.1564676156781879,0.18370679240140075,-0.24107269687519883,-0.14664770528265658,-0.10425184622306194,-0.1457902820769904,-0.09694714596335252,0.08990328804819807,0.11092144266373734,-0.2861914204149364,-0.15378734338580746,-0.3331191615124197,-0.3794832321553445,-0.39576692497748944,0.18164318891108158,0.2993653115423056,-0.5854870318399825,-0.3773857026332327,0,0,0
2001-11,2001-10-31T00:00:00,0.1385113510297986,0.008021981944219991,-0.03381062314127481,0.06897816260260964,0.18757444862248723,-0.14910211542515495,-0.04123564282350156,0.008037508294634677,-0.12111254042664377,-0.15423966481785756,0.056948862600269434,0.11239282613962508,-0.26002829746430856,-0.1181800186250147,0.26334484630458754,-0.2553725435217997,-0.3028011110564439,0.2396330857807401,0.33972522588977,-0.39925181050416514,-0.22807558595082378,0,0,0
2001-12,2001-11-30T00:00:00,0.18342550472714225,0.1409207444913596,0.02461734534067639,0.09714971287514737,0.20085641710285046,-0.04546664940280898,0.14571156484151238,0.0751759041240454,-0.033717498225689035,-0.10133059167028258,0.04503535297433399,0.11603140718360128,-0.17443124801996146,-0.03351131785275718,0.15831888070332245,-0.1442399214540463,-0.16734855642674484,0.14314794920332066,0.3406369035224331,-0.29123586708825566,-0.07727087134177313,0,0,0
2002-01,2001-12-28T00:00:00,0.09759183375477165,0.46706144285248774,0.18629865350243424,0.11228734886199347,0.1603559564435459,-0.015330003964469485,0.21720687178974463,0.02879878020551141,0.11535735477954545,-0.04725090859041037,0.04274906177477723,0.08380128989498008,-0.1548411725460911,-0.005209222484440557,0.0534764106354213,0.44177136855123256,-0.10535669041562368,0.1689502571865966,0.32214590590530606,-0.26413912204372036,-0.030162142384636215,0,0,1
2002-02,2002-01-31T00:00:00,0.031891847338275436,0.3909559337314428,0.40211415711704235,0.08889683532500547,0.17505202939221864,-0.041230881924538054,0.25999873681733576,-0.015573832456979853,0.06643760510493224,-0.060460790978408285,0.04777469554628562,0.0787238073841055,-0.17727649011036117,-0.030757043242119253,0.07032333695964343,0.30068891828649846,-0.04971772848591671,0.14613607208828838,0.2620300272754418,-0.23670085221146264,0.007123288887124213,0,1,1
2002-03,2002-02-28T00:00:00,0.05848866368949435,0.2709476418101515,0.43840226586068765,0.0996246434506026,0.188294798076987,-0.0025787244468037374,0.33997520804953707,0.00553311322436123,-0.037207498504784664,-0.05026994978116994,0.05543357246365232,0.0841664734856637,-0.15698908654195287,-0.04053183364616497,-0.041090977126251316,-0.048148763971799236,-0.09547589805707724,0.1432380954308873,0.26476219279909446,-0.2765985004445285,-0.06448093715449787,0,1,1
2002-04,2002-03-29T00:00:00,0.08936764307377065,0.38912066908714427,0.8647428271108342,0.0546126416107392,0.1479337267717569,-0.007623611811383935,0.40382471679735876,0.033787131612206034,-0.0017226658753590751,0.1393688827488464,0.045447441863336956,0.08402179051025721,-0.12601779891085785,0.005086587683232002,0.12910201165477653,0.143197354627415,0.6060221309458762,0.16605949143226842,0.258405679963193,-0.15706298993859924,0.09800551873080332,1,1,1
2002-05,2002-04-30T00:00:00,-0.05944749683827977,0.1116918114168306,0.5555966722318832,0.09919965516013807,0.15166094617384707,-0.10160936848424418,0.2596562764792252,-0.06072181759488682,-0.021551070638388126,-0.02506761823037218,0.047394056965656045,0.08587964733895351,-0.17969571079740654,-0.04600291227305198,-0.13808873307591907,-0.013102532010461854,0.09360569312750777,0.11603908428080854,0.24720314658191941,-0.25548400190084986,-0.020347819626015395,1,1,1
2002-06,2002-05-31T00:00:00,-0.07380266789779011,-0.028768602179606972,0.2343842547118058,0.09276082637118666,0.14812104826017786,-0.1506062895485829,0.13625325908224628,-0.017782474259236736,-0.05711358477370865,-0.05438982368102585,0.06489665642143391,0.0894603601665589,-0.16861561169015138,-0.04318492765152149,-0.09669217322852874,-0.1604350778855349,-0.06878615772690111,0.1789668872082886,0.24460102623333807,-0.31672956723823,-0.09710301497880558,1,1,1
2002-07,2002-06-28T00:00:00,-0.12497645925475409,-0.17700512751840347,0.1478556289545392,0.10876027410411619,0.17074595637756337,-0.20785829683262425,0.030816618248783678,-0.07029476495107889,-0.13668954105294717,-0.1445904927299314,0.060388667743827715,0.0998361554233706,-0.1996409609513572,-0.10059125932609714,-0.19341547608077114,-0.36459169272629244,-0.2695576840389283,0.15721701571963215,0.26145271426225347,-0.4097347180189146,-0.24411228944954622,1,1,1
2002-08,2002-07-31T00:00:00,-0.033296506683856086,-0.17439203118733926,-0.00879396328621862,0.11185529667317456,0.18123023162774066,-0.23423384834669791,-0.038762458639200026,-0.05887578367777624,-0.1609262854651764,-0.18135362923978593,0.12448260719719563,0.1517245400550087,-0.2532295759842822,-0.1597680848658749,-0.09931140887176737,-0.3723161964738433,-0.4035827574805134,0.22742761684774995,0.32794997364303735,-0.4959946317468704,-0.34665206417614625,0,1,1
2002-09,2002-08-30T00:00:00,0.025641073594463215,-0.13242220192670617,-0.06959109189605361,0.06237819855483605,0.16707645454607584,-0.2145987820960067,-0.038939305554168246,0.03550520554020342,-0.11973905519028116,-0.20606840249900105,0.09425055978122673,0.1676075951559216,-0.22314936468487656,-0.1398177556600908,-0.037482372253388685,-0.3349358493280683,-0.5004409714311658,0.20113679691804995,0.34164354962226823,-0.5294385031624064,-0.3872002585057909,1,1,1
2002-10,2002-09-30T00:00:00,-0.10831243863880502,-0.09010037642771263,-0.26629063548941045,0.09333301215393,0.1634108604007817,-0.3105662343519334,-0.16593509924834793,-0.1117018521024643,-0.1583337544537421,-0.2828037384381882,0.08414594527623742,0.17827743542801155,-0.3046711563171707,-0.21399148016430536,-0.2171655242504601,-0.35160435935510015,-0.5943400800173848,0.16022339926892798,0.34334825194738994,-0.6265479440364048,-0.4852307842654604,0,1,1
2002-11,2002-10-31T00:00:00,0.010412000638682306,-0.0822713521464783,-0.24231591512446427,0.12011977968394819,0.16290033596875367,-0.2972344650712202,-0.14525615035642736,0.06987479133917218,0.0249005134851652,-0.17483211253171216,0.09820086553508635,0.16543545893192516,-0.24456081194336154,-0.11734152170010814,0.18083615723188773,-0.020769084269156135,-0.3853730677236553,0.2531687879978146,0.36273346332913514,-0.5373389460342026,-0.312261253808624,0,1,1
2002-12,2002-11-29T00:00:00,0.0999817983844562,-0.015752357735625666,-0.14608859776544303,0.0739853509889037,0.16906588040310513,-0.22697070304642641,-0.05214852321372665,0.05119508533759087,0.022094370596734914,-0.10029024365382322,0.0675827347343868,0.1541593103598264,-0.20144818401528675,-0.04761115772024194,0.23976895411586185,0.24431192158774762,-0.1724527486982853,0.2174725110250717,0.3746284471776499,-0.4144747196448071,-0.0847177032744103,1,1,1
2003-01,2002-12-30T00:00:00,-0.11371759670422055,-0.054495848410043846,-0.10588856603253138,0.08094148281573849,0.1648991693065068,-0.33069186805037587,-0.16938961110734574,-0.06335273336893232,0.07863553999581363,-0.09214887473896316,0.050731923438860536,0.13734490494706889,-0.24999359721950665,-0.08402202620722699,-0.24045691056156537,0.21688212297505127,-0.21097893628426567,0.1524158073140046,0.3723555606959199,-0.5455528693096227,-0.24291446983889664,1,1,1
